PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-H2 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NH2 - 1 bar (mol/kg)
7.92475,10.8496,4856.61,0.772463,0.440240035,2.4312868532,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0532272407
6.8937,9.74394,4772.82,0.757436,0.476100086,2.6483392853,47.82608696,0,47.82608696,4.347826087,0,0,0,0.050409591
8.33167,10.69172,4789.9,0.782683,0.44050415,2.4031304631,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0538931402
5.81737,8.06042,4704.19,0.719739,0.528518618,3.0640110215,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0461048485
11.27879,14.05471,4313.91,0.77766,0.367867676,1.9550770945,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0600999205
6.52455,9.79134,4143.81,0.695249,0.516229954,2.8627158179,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0430673029
4.76498,11.04102,3266.47,0.631483,0.628700784,3.8510760002,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0352197925
10.01886,11.51749,4490.3,0.754218,0.424598041,2.0587013461,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0506547481
6.86149,18.65642,3892.34,0.720455,0.51274464,3.1639050822,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0460298934
11.54517,14.97904,4540.24,0.792484,0.403098902,2.2305814292,47.82608696,0,47.82608696,4.347826087,0,0,0,0.05592314
11.92019,14.94776,4706.25,0.792152,0.392464943,2.1231043715,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0575630419
14.00443,14.51498,4819.67,0.787216,0.402097895,2.2706069536,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0563132379
11.50096,16.31891,4498.33,0.761984,0.437291977,2.3959826306,47.82608696,0,47.82608696,4.347826087,0,0,0,0.052156335
11.23054,13.89464,4237.64,0.753356,0.44315567,2.3883647278,47.82608696,0,47.82608696,4.347826087,0,0,0,0.050881684
13.37943,13.5737,4321.4,0.760592,0.435550474,2.4115482138,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0507003009
10.88887,11.07276,4490.02,0.72822,0.499657873,2.8024174941,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0478776818
5.79721,10.6557,3249.23,0.624122,0.61903393,3.7585565347,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0358509062
19.74902,19.84844,3399.44,0.741748,0.425134292,2.4191649113,47.82608696,0,47.82608696,4.347826087,0,0,0,0.049713875
11.36283,11.53983,4644.38,0.758512,0.476370272,2.7298902239,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0507707007
12.67231,13.13469,4534.66,0.777766,0.423386413,2.3318721005,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0543851108
6.0446,7.36124,3148.56,0.60198,0.65021652,3.7568455659,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0337223467
6.34943,10.51362,3599.88,0.666454,0.617877854,3.6312977509,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0373201921
6.42207,8.29454,2998.78,0.597768,0.655122611,3.6547239473,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0329504332
9.33134,10.99411,4658.55,0.75327,0.467443114,2.5850881743,47.82608696,0,47.82608696,4.347826087,0,0,0,0.049958618
7.73042,10.02677,4792.62,0.752653,0.46945286,2.6078835094,47.82608696,0,47.82608696,4.347826087,0,0,0,0.049234328
7.75254,10.31844,4446.18,0.734711,0.475270709,2.5055308356,47.82608696,0,47.82608696,4.347826087,0,0,0,0.0475969108
10.02541,12.94222,3306.98,0.74464,0.542825638,2.4671061233,44,0,32,8,16,0,0,0.0394641319
7.47996,16.74197,2941.38,0.708068,0.557563085,2.4579573832,44,0,32,8,16,0,0,0.0379780724
4.36151,4.91874,1266.91,0.495123,0.917984905,5.9690987046,52.38095238,0,42.85714286,0,4.761904762,0,0,0.0215608032
15.67378,16.40707,2666.15,0.779615,0.523679014,2.6817804698,57.14285714,0,42.85714286,0,0,0,0,0.0466004614
7.57707,10.56555,3823.51,0.681725,0.569462614,2.9376679894,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0386093928
6.84559,8.96832,3637.27,0.67937,0.568261226,2.8995011385,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0383563874
11.48064,15.5645,3440.51,0.725992,0.450713657,1.9914198306,37.93103448,0,48.27586207,13.79310345,0,0,0,0.044266284
4.48723,6.28392,3281.89,0.550259,0.68378267,3.5674957109,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0281415368
7.05877,9.89573,3679.81,0.648799,0.585772207,2.918707026,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0353097006
11.98118,19.84109,3440.48,0.725311,0.449832247,2.1123061938,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0442894601
10.11839,12.00287,3680.39,0.732903,0.477322285,2.4066438458,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0447066292
7.28097,16.75163,3506.53,0.689561,0.50540417,2.6470080579,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0416937408
9.41923,12.0865,3791.77,0.707386,0.524827784,2.8146228862,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0417101572
8.84893,9.15493,3506.14,0.624391,0.612888608,3.1670721062,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0331185968
7.30046,9.70259,3325.82,0.63767,0.595996647,2.8353115958,37.93103448,0,48.27586207,13.79310345,0,0,0,0.0333271814
5.02303,6.83415,795.958,0.370212,0.997265767,6.2306186738,45.45454545,0,54.54545455,0,0,0,0,0.0127452889
8.5931,8.69901,601.958,0.298239,1.041990243,5.7439325693,45.45454545,0,54.54545455,0,0,0,0,0.0133436246
10.21868,12.9491,3327.37,0.720367,0.541886766,2.418706927,44,0,40,0,16,0,0,0.0399601273
13.3549,18.69366,3262.27,0.740062,0.525526185,2.3782830475,44,0,40,0,16,0,0,0.0417535338
17.97319,19.25799,3446.02,0.77508,0.493856228,2.3497524787,44,0,40,0,16,0,0,0.0465275313
9.33825,10.70006,3591.01,0.72306,0.58159372,2.7416314961,44,0,40,0,16,0,0,0.0390899463
12.13973,16.31699,3435.47,0.762716,0.462839699,2.0979420537,44,0,40,0,16,0,0,0.0462774648
5.04075,6.8821,3409.4,0.685626,0.673294766,3.2962756325,44,0,40,0,16,0,0,0.0357917202
6.55497,9.64105,3402.24,0.667744,0.644403541,2.9911485144,44,0,40,0,16,0,0,0.0341505007
12.0923,13.99159,2905.12,0.717116,0.481021365,2.0766070151,44,0,40,0,16,0,0,0.0439510882
7.61753,17.88784,3593.91,0.75784,0.494902389,2.2738154667,44,0,40,0,16,0,0,0.0441796844
10.74861,12.97713,3460.43,0.738716,0.526592989,2.3590907405,44,0,40,0,16,0,0,0.0413140229
7.3513,18.06335,2872.24,0.664916,0.66920216,3.5698496829,44,0,40,0,16,0,0,0.0332083308
10.76245,13.52539,3474.2,0.754909,0.5260227,2.4913123497,44,0,40,0,16,0,0,0.0421636808
12.99831,13.45546,3216.97,0.720491,0.571064469,2.673568831,44,0,40,0,16,0,0,0.0396374405
4.76652,8.61017,2075.51,0.542899,0.80335167,4.5353117394,44,0,40,0,16,0,0,0.0252415646
9.79415,10.06368,3428.8,0.674037,0.635790173,3.0783385707,44,0,40,0,16,0,0,0.0347946115
11.62345,12.22415,3311.43,0.722027,0.560293872,2.6153502984,44,0,40,0,16,0,0,0.039836357
7.46002,8.21479,3216.7,0.668218,0.622358654,3.0102401502,44,0,40,0,16,0,0,0.0347024152
5.29279,6.78782,1413.35,0.390229,0.690948213,3.9435970785,45.45454545,0,54.54545455,0,0,0,0,0.0216838824
7.82636,17.30199,3260.31,0.599971,0.481099352,2.6089852304,45.45454545,0,54.54545455,0,0,0,0,0.0364484105
8.68418,8.91069,2549.32,0.523225,0.60930652,3.5454505733,45.45454545,0,54.54545455,0,0,0,0,0.0286728372
9.45592,10.52336,5474.3,0.737665,0.421901372,2.2020470292,48.71794872,0,46.15384615,0,5.128205128,0,0,0.051459161
10.98114,11.23142,2652.66,0.574868,0.590816827,3.1009527499,48.71794872,0,46.15384615,0,5.128205128,0,0,0.0329710246
8.80978,10.61016,5588.06,0.731155,0.439029881,2.5147304975,48.71794872,0,46.15384615,0,5.128205128,0,0,0.0495449498
9.75671,19.70301,5630.2,0.799845,0.320528473,1.5610712615,48.71794872,0,46.15384615,0,5.128205128,0,0,0.0648754798
9.37577,13.69939,5743.7,0.786072,0.345837296,1.7302817757,48.71794872,0,46.15384615,0,5.128205128,0,0,0.0607284901
10.0082,17.44813,5806.23,0.787218,0.339607749,1.6788724245,48.71794872,0,46.15384615,0,5.128205128,0,0,0.0613894823
10.49594,12.34144,5744.33,0.78422,0.358120994,1.8243718117,48.71794872,0,46.15384615,0,5.128205128,0,0,0.0600506572
9.16534,12.49731,6103.94,0.784845,0.356185348,1.8879334121,48.71794872,0,46.15384615,0,5.128205128,0,0,0.0611162909
11.57441,13.38162,5316.63,0.785362,0.355432867,1.747707099,48.71794872,0,46.15384615,0,5.128205128,0,0,0.0587024762
11.36161,13.90535,5623.51,0.791769,0.349869972,1.7522960535,48.71794872,0,46.15384615,0,5.128205128,0,0,0.0605278066
8.85798,11.63184,5045.2,0.76213,0.421689255,2.6087292951,51.51515152,0,45.45454545,3.03030303,0,0,0,0.0550639374
11.51189,12.25985,3498.36,0.665843,0.5064496,2.9130842091,51.51515152,0,45.45454545,3.03030303,0,0,0,0.0408816138
12.27614,15.28127,5476.34,0.793983,0.366800411,2.0974121879,51.51515152,0,45.45454545,3.03030303,0,0,0,0.0619921354
9.4787,12.18527,4208.32,0.706242,0.459438622,2.6093918406,51.51515152,0,45.45454545,3.03030303,0,0,0,0.046531773
8.58029,10.44343,4653.43,0.726094,0.447095404,2.5877367151,48.57142857,0,45.71428571,5.714285714,0,0,0,0.0490100153
9.94335,11.03597,6260.74,0.794218,0.375692072,2.0474988231,48.57142857,0,45.71428571,5.714285714,0,0,0,0.0606757707
7.97628,8.99928,3823.34,0.65988,0.53002652,3.0747795268,48.57142857,0,45.71428571,5.714285714,0,0,0,0.0409937411
9.43102,11.57537,5491.83,0.78008,0.389175461,2.1522475455,48.57142857,0,45.71428571,5.714285714,0,0,0,0.0569853901
8.69471,9.43888,4012.01,0.665427,0.533126656,3.4646859893,48.57142857,0,45.71428571,5.714285714,0,0,0,0.0417194426
11.15518,14.89619,4976.57,0.759769,0.392452155,2.0519209009,48.57142857,0,45.71428571,5.714285714,0,0,0,0.0545251364
11.70689,15.582,4054.37,0.779196,0.379592647,2.1124260743,54.83870968,0,45.16129032,0,0,0,0,0.058822706
7.02662,8.20981,3196.31,0.646423,0.569388971,3.4185789021,54.83870968,0,45.16129032,0,0,0,0,0.0400502126
10.31539,10.98003,4346.72,0.724497,0.460130746,2.7890644196,54.83870968,0,45.16129032,0,0,0,0,0.0494245297
12.72866,12.91545,4515.83,0.741504,0.460783143,2.9635414744,54.83870968,0,45.16129032,0,0,0,0,0.0501021336
6.76475,13.2953,5864.65,0.788553,0.408957634,2.4533081881,54.83870968,0,45.16129032,0,0,0,0,0.0585614467
8.20419,13.445,6237.56,0.799308,0.35926889,2.029000793,54.83870968,0,45.16129032,0,0,0,0,0.0631925359
8.8,12.80846,4781.54,0.756064,0.425450443,2.5951200273,54.83870968,0,45.16129032,0,0,0,0,0.0538856213
8.4281,12.78246,5060.65,0.772775,0.423461553,2.6867894644,54.83870968,0,45.16129032,0,0,0,0,0.0570225222
9.95388,13.23942,4736.89,0.789978,0.418433334,2.2658708206,50,0,45.45454545,0,4.545454545,0,0,0.0556334622
8.36786,11.24726,4601.29,0.784192,0.442529354,2.3345208334,50,0,45.45454545,0,4.545454545,0,0,0.0526884905
7.37385,9.75513,4612.16,0.764069,0.478763578,2.5378674031,50,0,45.45454545,0,4.545454545,0,0,0.0509913045
3.91361,4.81125,145.668,0.0898613,1.065819014,6.4076755292,50,0,45.45454545,0,4.545454545,0,0,0.0098571775
11.8607,14.85211,3913.64,0.748625,0.375457022,1.8957909654,50,0,45.45454545,0,4.545454545,0,0,0.0575232484
7.31649,8.88049,4333.94,0.726508,0.526298641,2.9289213021,50,0,45.45454545,0,4.545454545,0,0,0.0443659412
4.47004,11.0042,3205.28,0.638139,0.635480914,3.6258517238,50,0,45.45454545,0,4.545454545,0,0,0.0351059065
9.92626,11.44353,4364.23,0.774542,0.427778254,2.0641503218,50,0,45.45454545,0,4.545454545,0,0,0.0520645977
8.41272,19.9833,3729.34,0.724137,0.52150364,3.0986275216,50,0,45.45454545,0,4.545454545,0,0,0.0454009613
11.457,14.60459,4477.2,0.796333,0.407291822,2.1523354354,50,0,45.45454545,0,4.545454545,0,0,0.0553527927
11.8558,15.00044,4517.02,0.79195,0.400419973,2.0695366583,50,0,45.45454545,0,4.545454545,0,0,0.056691117
14.51531,14.88033,4594.53,0.791705,0.408882513,2.1988543317,50,0,45.45454545,0,4.545454545,0,0,0.0560960318
11.79486,16.16536,4327.64,0.761496,0.446055195,2.3437580417,50,0,45.45454545,0,4.545454545,0,0,0.050572358
13.72326,14.10659,4389.86,0.772531,0.43750502,2.356848622,50,0,45.45454545,0,4.545454545,0,0,0.0535379066
9.89452,10.1273,4514.99,0.729144,0.509251377,2.7867565492,50,0,45.45454545,0,4.545454545,0,0,0.0462092235
6.01115,10.36348,3288.66,0.643585,0.628909938,3.7962894865,50,0,45.45454545,0,4.545454545,0,0,0.0372738929
19.28354,19.36713,3519.95,0.752322,0.434427901,2.393349618,50,0,45.45454545,0,4.545454545,0,0,0.049852165
11.29369,11.44013,4571.1,0.753093,0.48591571,2.6339555085,50,0,45.45454545,0,4.545454545,0,0,0.049183826
12.47337,12.72992,4621.27,0.783269,0.429296656,2.2466035869,50,0,45.45454545,0,4.545454545,0,0,0.053690999
6.3813,10.57565,3644.61,0.676078,0.621845913,3.5749889158,50,0,45.45454545,0,4.545454545,0,0,0.0379307089
5.25841,7.15142,2859.77,0.592901,0.656688704,3.7351775925,50,0,45.45454545,0,4.545454545,0,0,0.0321494117
5.58772,7.76023,2974.47,0.610226,0.667317117,3.6252884958,50,0,45.45454545,0,4.545454545,0,0,0.0328506738
16.97527,17.41251,4228.61,0.778405,0.428138156,2.2402024554,50,0,45.45454545,0,4.545454545,0,0,0.053266291
9.85833,10.2402,4481.92,0.752306,0.474793381,2.4966475544,50,0,45.45454545,0,4.545454545,0,0,0.0480957174
7.29884,10.37308,4498.07,0.752641,0.473149912,2.4795788834,50,0,45.45454545,0,4.545454545,0,0,0.0482179444
7.83116,9.82875,4310.3,0.741348,0.485066981,2.4777258789,50,0,45.45454545,0,4.545454545,0,0,0.0471845705
7.22361,9.11305,5644.77,0.722552,0.447683707,2.768650915,51.35135135,0,48.64864865,0,0,0,0,0.0509380743
9.02087,9.98565,6313.45,0.770837,0.372042996,2.094481897,51.35135135,0,48.64864865,0,0,0,0,0.0589932797
10.23337,10.5451,3474.37,0.621559,0.523276975,3.0944146619,51.35135135,0,48.64864865,0,0,0,0,0.0389852912
9.26412,11.54306,5658.92,0.760908,0.386050342,2.2526701828,51.35135135,0,48.64864865,0,0,0,0,0.0575186063
10.32915,16.97072,5587.53,0.78174,0.340399392,1.9758475632,51.35135135,0,48.64864865,0,0,0,0,0.0632957319
8.41952,9.00222,3863.98,0.640035,0.528651798,3.6393842511,51.35135135,0,48.64864865,0,0,0,0,0.0413648539
5.32734,8.38848,5230.57,0.636159,0.495815331,3.1120356136,48.8372093,0,51.1627907,0,0,0,0,0.0421259791
9.43969,10.34954,5588.61,0.699201,0.417661783,2.3122968168,48.8372093,0,51.1627907,0,0,0,0,0.0480878472
10.09457,12.37233,6857.95,0.798492,0.288858354,1.5135710305,48.8372093,0,51.1627907,0,0,0,0,0.0717246327
7.58702,8.17172,2931.79,0.53847,0.581688482,3.4198501945,48.8372093,0,51.1627907,0,0,0,0,0.0311247096
8.52108,10.21624,5194.71,0.689386,0.428886409,2.423531712,48.8372093,0,51.1627907,0,0,0,0,0.0474927992
9.79818,10.72857,6877.18,0.795433,0.294303781,1.5465166582,48.8372093,0,51.1627907,0,0,0,0,0.069967011
10.35024,12.5113,6696.26,0.796873,0.290400678,1.5168315662,48.8372093,0,51.1627907,0,0,0,0,0.0713687428
9.01384,18.38374,5639.95,0.767286,0.315849106,1.5522903077,48.8372093,0,51.1627907,0,0,0,0,0.0623917752
10.94699,16.6731,6138.71,0.760797,0.334801698,1.7316024042,48.8372093,0,51.1627907,0,0,0,0,0.0608068787
9.28076,13.85311,5911.31,0.751407,0.353355971,1.8377158484,48.8372093,0,51.1627907,0,0,0,0,0.0578990207
9.48211,11.9834,5836.95,0.74385,0.349641465,1.8027078658,48.8372093,0,51.1627907,0,0,0,0,0.0570676619
9.70214,12.05844,5544.15,0.751863,0.349551588,1.7675539785,48.8372093,0,51.1627907,0,0,0,0,0.0579407785
10.18205,13.24539,5980.47,0.761128,0.344004886,1.7947224736,48.8372093,0,51.1627907,0,0,0,0,0.0599005457
8.46691,11.52007,4452.63,0.741833,0.477890081,2.7384466754,51.51515152,0,39.39393939,3.03030303,6.060606061,0,0,0.047849814
10.22073,11.31385,5607.08,0.790749,0.399526522,2.0090554409,51.51515152,0,39.39393939,3.03030303,6.060606061,0,0,0.0559385275
10.94451,11.17121,3349.64,0.676131,0.562873067,2.9414116887,51.51515152,0,39.39393939,3.03030303,6.060606061,0,0,0.0380964754
9.37169,11.38294,5178.08,0.790873,0.412830417,2.1882795208,51.51515152,0,39.39393939,3.03030303,6.060606061,0,0,0.0560483156
11.58307,11.94197,2888.09,0.665258,0.568508502,3.2865133649,51.51515152,0,39.39393939,3.03030303,6.060606061,0,0,0.0380084471
11.2088,13.72224,5119.77,0.783203,0.413956626,2.2204054378,51.51515152,0,39.39393939,3.03030303,6.060606061,0,0,0.0537932084
6.63354,8.84017,4266.36,0.715691,0.560719957,2.9953000243,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.0418185365
8.54546,9.84043,5126.85,0.758127,0.468965785,2.2097598851,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.0472112068
8.75609,11.55053,4326.12,0.747377,0.488432907,2.4155014774,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.0456907171
10.61803,12.70051,4530.57,0.742178,0.486184967,2.4549844893,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.0450647821
5.88089,7.60545,4551.1,0.722929,0.557179345,2.9359570215,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.0427561719
8.8465,10.04925,5117.69,0.760427,0.464876809,2.2203772867,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.047723105
8.28258,9.66774,2728.18,0.596101,0.660056834,3.2663631186,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.0305770489
8.33522,11.06107,4641.83,0.75587,0.484096695,2.4275148567,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.0461063176
9.7729,12.80653,4099.73,0.729942,0.484533786,2.3807312242,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.0438205147
10.59072,12.52739,4887.44,0.797469,0.394013705,1.7809400236,48.57142857,0,34.28571429,5.714285714,11.42857143,0,0,0.0541632239
4.66237,7.47423,2767.95,0.630872,0.720895037,3.5870391586,43.58974359,0,25.64102564,10.25641026,20.51282051,0,0,0.030090026
9.39297,12.3135,5032.39,0.799245,0.419934479,1.7543724217,43.58974359,0,25.64102564,10.25641026,20.51282051,0,0,0.0512471981
9.73039,12.73938,5012.19,0.799862,0.420447943,1.746051237,43.58974359,0,25.64102564,10.25641026,20.51282051,0,0,0.0505998898
9.23664,10.00514,4975.48,0.795836,0.430500674,1.7496381609,43.58974359,0,25.64102564,10.25641026,20.51282051,0,0,0.0499041969
12.32213,13.60378,4724.84,0.795063,0.411068467,1.667609283,43.58974359,0,25.64102564,10.25641026,20.51282051,0,0,0.0506979668
9.10197,11.38373,4940.05,0.798092,0.424922804,1.7496013165,43.58974359,0,25.64102564,10.25641026,20.51282051,0,0,0.0501605048
8.19466,12.28168,4493.8,0.746121,0.510237319,2.1558788436,43.58974359,0,25.64102564,10.25641026,20.51282051,0,0,0.0417082283
6.38921,9.30069,4948.6,0.734337,0.525932358,3.093420115,51.35135135,0,40.54054054,2.702702703,5.405405405,0,0,0.0467947593
8.83341,9.91249,5507.79,0.77846,0.438849131,2.4445394442,51.35135135,0,40.54054054,2.702702703,5.405405405,0,0,0.0532158752
8.70377,10.27055,3069.77,0.644352,0.615262883,3.5680316949,51.35135135,0,40.54054054,2.702702703,5.405405405,0,0,0.0355996599
8.25654,11.31084,4922.69,0.774221,0.451086637,2.486619296,51.35135135,0,40.54054054,2.702702703,5.405405405,0,0,0.0519629745
9.74125,12.53587,4958.26,0.76333,0.411654034,2.3883759128,50,0,50,0,0,0,0,0.0546890583
7.50747,10.85634,4956.44,0.7546,0.44007862,2.5194980903,50,0,50,0,0,0,0,0.0530237825
11.15351,14.37315,4805.73,0.784845,0.361119271,2.042989543,50,0,50,0,0,0,0,0.0599899363
5.47357,7.94443,4423.2,0.676293,0.536655021,3.138285865,50,0,50,0,0,0,0,0.0421694847
6.16617,9.68431,4924.71,0.738652,0.479822161,2.7902514737,50,0,50,0,0,0,0,0.0498815954
7.7376,9.88292,5039.14,0.746178,0.457300429,2.649116224,50,0,50,0,0,0,0,0.050847172
13.3633,19.35953,4509.71,0.781648,0.36143748,1.949736511,50,0,50,0,0,0,0,0.0608950862
10.89921,13.66264,4179.13,0.729233,0.367225983,1.9820526061,50,0,50,0,0,0,0,0.0585096911
6.87935,7.93949,4868.27,0.696235,0.532738018,3.2750718386,50,0,50,0,0,0,0,0.0460194742
8.21767,17.72976,4960.38,0.798512,0.371911221,2.1914920571,50,0,50,0,0,0,0,0.0601682992
4.46691,12.11213,2496.7,0.558886,0.640900694,3.7425687956,50,0,50,0,0,0,0,0.0310084694
9.71894,11.48246,4555.76,0.732652,0.427379128,2.1172848676,50,0,50,0,0,0,0,0.0497382383
7.42444,18.67237,3692.31,0.684562,0.514034447,3.2353893446,50,0,50,0,0,0,0,0.0436572311
11.32378,14.07217,4746.78,0.767444,0.394754103,2.1673805079,50,0,50,0,0,0,0,0.0557667368
13.83509,14.22614,4884.55,0.766426,0.403957961,2.3043862485,50,0,50,0,0,0,0,0.0556067103
11.40602,15.72271,4448,0.739366,0.439030422,2.4857233894,50,0,50,0,0,0,0,0.050998447
13.1408,13.52798,4260.52,0.732755,0.436509563,2.3314384261,50,0,50,0,0,0,0,0.0491481406
9.87474,10.34269,4423.57,0.697426,0.498822912,2.8816145594,50,0,50,0,0,0,0,0.0456500612
5.72211,10.45233,3232.99,0.603493,0.619233268,3.9601668209,50,0,50,0,0,0,0,0.0361026465
17.72643,17.79833,3476.38,0.714749,0.424432574,2.3865605772,50,0,50,0,0,0,0,0.0482146526
11.32504,11.53171,4326.76,0.726756,0.477702255,2.8147321883,50,0,50,0,0,0,0,0.0492148183
11.95242,12.22525,4732.37,0.755104,0.421949275,2.3440284863,50,0,50,0,0,0,0,0.0534321835
5.43758,7.01382,3043.71,0.578396,0.64730374,3.9544697675,50,0,50,0,0,0,0,0.0329554585
