PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),NCH4 - 10 bar (mol/kg)
10.50652,11.42731,4477.21,0.782103,0.413711283,2.8081211502
5.50068,8.90339,3409.93,0.629107,0.626760209,5.3504035502
8.20754,12.64995,3698.12,0.679932,0.523265584,4.9772079524
7.99032,11.25576,5250.95,0.777869,0.426084588,3.4651845885
7.41033,8.35501,4281.41,0.729682,0.525917871,3.7568372639
7.9337,9.90237,4355.69,0.781341,0.498583641,4.7031420598
6.86379,9.86069,3032.04,0.642073,0.615049416,5.0478946031
7.54711,9.15058,4110.36,0.669904,0.555018482,4.372602156
6.23327,7.99054,4102.97,0.665548,0.557454135,4.5409003476
9.60437,12.41089,5132.45,0.7448,0.418111092,3.4847140248
6.63753,7.35217,2995.09,0.597976,0.646678101,4.125637428
14.88234,15.98017,4737.81,0.761369,0.376250825,3.1908311962
9.25433,11.32638,3754.48,0.720115,0.47986845,3.8626001118
7.49191,8.58283,4097.77,0.683633,0.571966472,4.3878785486
5.9902,8.2007,4098.91,0.686955,0.571136568,4.5050411058
10.00404,13.72604,4547.87,0.770959,0.424560019,3.043419955
5.9713,6.87736,3290.56,0.631823,0.636840029,4.6417054412
6.63819,7.1945,3095.84,0.623418,0.663959515,4.1289105014
7.66845,8.57689,2106.2,0.507962,0.684635078,3.7165390452
7.40717,9.02022,3889.08,0.609626,0.552171792,4.2591167916
5.75342,7.92137,3818.61,0.60718,0.550995696,4.6259041465
9.49937,10.87435,4804.55,0.695181,0.412422426,3.3432275193
6.32892,6.97979,2924.79,0.560898,0.63466072,4.3582231645
9.1457,10.5624,4186.46,0.64785,0.46714577,4.0738885524
10.18411,11.56274,5143.65,0.717139,0.410755819,4.415177986
10.03723,10.99941,5038.8,0.698407,0.429604359,4.4526986858
10.44489,12.04206,5392.31,0.765053,0.390247433,3.6684702252
6.74136,8.48639,5501.12,0.753967,0.484681142,5.5123816843
6.49204,8.26434,5672.24,0.754934,0.483989418,5.5552396498
7.30084,9.66789,3910.29,0.683625,0.53479598,4.5024734991
6.84648,7.77138,3878.79,0.686501,0.560794765,4.9111398679
10.0721,10.96081,4917.35,0.679347,0.4273959,4.4249819494
10.00886,11.10573,6773.31,0.793635,0.325888768,3.0406568476
8.50107,9.62091,4341.86,0.617189,0.461281379,4.0324283562
8.99176,11.30706,4901.51,0.705798,0.448596024,4.1952714282
9.0318,10.31854,4040.58,0.672778,0.505787751,3.8401349182
8.7551,9.98555,3949.44,0.667217,0.504451002,3.5752795584
9.12799,10.60479,4976.8,0.784981,0.433926594,2.5224949242
7.30227,8.70356,3010.25,0.604331,0.616293905,3.3868969874
11.05097,11.69057,3750.03,0.678696,0.475106359,3.4838836985
10.06517,11.43307,4570.53,0.711139,0.444258199,4.0323882264
7.07591,9.51133,5382.15,0.728107,0.481498646,5.4455931443
6.35726,8.11467,5653.55,0.725631,0.479929015,5.188690481
9.92833,12.70795,6272.92,0.798802,0.354540663,4.1064233032
5.89669,7.907,3864.79,0.647824,0.555215864,4.7070387334
6.66379,7.82621,3830.17,0.668248,0.555992189,4.7960762188
13.11586,13.79775,4804.13,0.738094,0.390878349,3.0172824835
10.12771,10.98646,5008.68,0.71263,0.429013681,4.0846652077
10.0941,10.98847,5088.67,0.733828,0.431418113,3.9686400669
13.01645,13.50895,3353.97,0.685578,0.460862676,3.3767801896
9.00365,10.27586,3999.04,0.681742,0.510239033,4.0130154885
13.02109,13.5244,3966.26,0.726494,0.425136411,2.9988568961
13.01539,13.50469,3657.54,0.709373,0.443361899,3.1369936699
9.12328,10.64714,3856.15,0.681772,0.512683429,3.7358339509
12.94052,13.23306,3331.09,0.695465,0.467245168,2.7782017406
12.98144,13.64478,4278.45,0.737566,0.430267002,2.9233818038
6.99965,8.95495,4866.9,0.731353,0.537944795,5.4834888517
6.49723,8.39704,4870.11,0.734084,0.536424274,5.4192646299
8.98137,11.51804,5141.79,0.796343,0.396060867,3.2289112384
5.79091,8.23467,3455.89,0.653039,0.621379744,4.6790413808
6.49311,7.83913,3426.24,0.666521,0.616992733,4.5206491864
13.07476,13.56103,3429.2,0.713541,0.459759656,2.9678358868
6.26478,7.50035,3515.66,0.69573,0.610398753,5.5492938543
6.10899,8.26214,3849.74,0.708658,0.598757225,5.4350155726
6.22147,7.48715,2944.93,0.671709,0.690103243,5.249873403
5.87971,7.39756,3043.02,0.627824,0.651357051,5.8513593335
5.66326,7.13882,2367.31,0.562074,0.704201712,5.4858995049
7.82712,11.02044,5684.63,0.763475,0.41187441,3.6331690681
7.46419,9.00841,4463.46,0.705678,0.54745294,5.2317800842
6.15681,8.03748,4787.34,0.7119,0.548652858,5.4496092232
9.67664,12.68081,5636.09,0.798464,0.406633496,4.8567912378
6.48919,7.58826,3058.4,0.623734,0.637096493,4.592057333
7.66739,8.93551,2166.48,0.53025,0.660347124,4.4731389247
5.61169,7.87701,4130.14,0.673463,0.576123902,5.3573026948
9.46925,12.90522,4613.67,0.743125,0.427393255,3.9783833034
5.60084,8.0075,2686.19,0.569761,0.667032749,4.1867168228
5.88305,7.46051,2548.07,0.562732,0.668534043,4.3500261775
11.10307,12.886,5613.05,0.785414,0.38521456,3.5728483151
5.84673,7.45386,3400.01,0.657394,0.641784846,5.9964274291
6.38019,7.91421,1894.54,0.53475,0.740589874,4.4877145185
6.04134,7.44772,1932.13,0.540675,0.743513877,4.6018029522
7.11667,7.87654,1647.74,0.512792,0.768693454,4.807489302
8.68391,11.17434,5127.52,0.773662,0.430738703,4.087315053
7.40254,8.61701,3503.36,0.64446,0.599329007,5.2746882427
5.40546,8.23143,2190.6,0.543331,0.694270851,4.2483155858
5.97329,7.49368,2170.57,0.538014,0.696510424,3.9672476354
6.88533,7.9273,1882.88,0.521738,0.721442449,4.3913415706
9.81064,11.48573,5325.89,0.757345,0.403370495,3.5429203659
7.2593,8.91047,4021.1,0.699665,0.575984435,5.1540676719
6.42193,7.81662,4358.71,0.706684,0.576495663,5.34698981
8.98782,11.78287,5595.83,0.79153,0.429215708,4.6834538488
5.67812,8.07637,2878.03,0.613613,0.668474232,4.5748321277
7.67751,8.96612,2021.21,0.53633,0.694061977,4.8438518036
10.76638,12.9815,5579.06,0.797687,0.387348306,3.323404462
7.3693,9.33989,4793.44,0.672928,0.504898324,4.7384189818
6.65686,7.7609,4836.51,0.674127,0.505581795,4.9336990022
9.8013,12.58215,5870.86,0.76872,0.373853106,3.8849186985
6.43615,7.48599,3499.19,0.614791,0.584735933,4.6098854685
7.64531,8.49273,2475.35,0.512047,0.603673667,3.8785196326
7.06577,8.67597,3256.01,0.640063,0.603414734,5.3992696475
5.0887,7.519,3331.49,0.625586,0.604385582,5.2765250078
5.16156,7.89938,2218.02,0.527499,0.6996501,3.9119500955
5.86493,7.26456,2176.95,0.529035,0.701342566,3.8997678927
6.80251,7.50374,1838.65,0.491583,0.724425525,4.0592903307
10.10836,11.93503,5421.27,0.767978,0.403831083,3.4745549767
4.98179,7.22038,1831.34,0.481459,0.748663445,4.3181829488
8.53808,11.528,6265.42,0.787248,0.380118594,3.4527389851
7.40364,8.66746,3285.99,0.644566,0.605209243,5.1741638994
5.6499,7.90044,3861.55,0.652692,0.605969898,5.3275875844
7.07712,7.9781,1860.96,0.542868,0.725681534,3.9996996103
8.89723,12.37853,5273.73,0.770935,0.40512401,3.7424799542
5.72228,7.27714,2594.02,0.556605,0.656427253,5.3816632747
7.87136,11.5928,6248.91,0.759949,0.382465699,3.2775562023
6.99754,8.53465,3173.47,0.66032,0.657683875,5.2270941528
6.44783,7.65893,3520.54,0.674103,0.657516122,5.5556478395
4.96276,8.15329,2083.62,0.572204,0.760618015,4.3217740428
6.00114,7.45167,2014.23,0.573787,0.763058467,4.4029066839
7.06017,8.27959,1666.17,0.496116,0.789747199,4.9294934903
10.53218,11.98556,4853.37,0.772462,0.442808617,3.4804111434
5.77176,7.64513,3305.34,0.68624,0.651172003,5.7665700047
9.20945,12.55,4681.9,0.785585,0.484141787,5.4106856377
6.45443,7.55485,2430.32,0.631882,0.745484532,5.0658663606
10.05202,12.73376,5053,0.79895,0.437133982,3.7591426362
7.72565,8.75237,2426.4,0.59924,0.701742137,5.4288125713
5.72355,7.1371,2853.07,0.636684,0.703062925,6.1431373156
5.83305,8.24455,1861.86,0.542057,0.80233067,4.5090099984
6.02153,7.41268,1820.75,0.534146,0.804206952,4.3190960171
7.9,11.68511,5556.43,0.789681,0.411205875,3.33802456
7.5483,9.27282,3848.09,0.689271,0.579095934,5.099937956
6.2255,8.0928,3879.1,0.689574,0.578348094,5.4379622797
9.25867,11.64063,5431.54,0.784181,0.430267009,4.471330004
6.33803,8.05727,2996.05,0.631856,0.66460824,4.9499870975
6.40054,7.5121,2930.86,0.623575,0.665101041,4.7401091482
11.51579,14.32527,5182.02,0.79802,0.387224955,3.0417028886
7.41442,8.24644,6005.18,0.791162,0.467364263,5.806012224
6.70007,8.16319,6281.79,0.792186,0.466378684,5.809772856
8.30241,10.7433,3609.87,0.685337,0.509991455,3.3496870492
5.6558,7.38745,2232.6,0.508993,0.679988607,4.735262502
6.50167,7.83488,4216.36,0.711778,0.541952586,5.0607116156
7.08116,8.19057,4153.49,0.731753,0.539230521,5.2929005605
6.72933,8.51045,5275.37,0.738966,0.492771613,5.2332750394
6.14212,7.68758,6014.72,0.747517,0.490832533,5.535801193
6.60683,7.76,3818.99,0.69082,0.57039221,5.1359912234
8.53767,10.53944,4559.45,0.758942,0.458235191,2.9685703225
7.31589,7.80983,1799.64,0.486492,0.741593468,3.1480928167
13.37053,15.15503,4537.38,0.778551,0.413780336,3.0532550369
7.2234,8.29495,4826.33,0.681123,0.514304453,4.3860693575
5.93489,7.96133,4917.1,0.681437,0.517517001,4.6778572879
8.77166,12.56396,5902.39,0.781033,0.382419916,3.9986744047
5.98769,7.77528,3540.71,0.635928,0.595130633,4.6537215951
6.26581,7.2778,3309.67,0.603149,0.596916963,3.5728474534
10.77151,14.97891,5588.58,0.787864,0.345350315,2.702457856
6.71008,8.50227,5520.14,0.760827,0.493797627,5.5012905061
6.63609,7.95563,3834.1,0.66733,0.568289243,3.9684077836
6.60852,8.53099,5225.53,0.756256,0.511936744,5.6334643908
5.99289,8.14426,5203.67,0.757213,0.513207386,5.7370882091
7.23191,9.09133,3564.11,0.685472,0.562191543,4.3075310187
6.28629,7.88356,3546.18,0.655697,0.592052476,3.7641916494
6.51517,8.112,4963.17,0.721279,0.521867448,5.3388107407
9.43609,11.66755,5258.8,0.790372,0.383679764,3.1438085493
5.96949,7.79028,3511.36,0.623503,0.603988258,4.2827118829
6.30992,7.47477,3656.1,0.6738,0.601101611,5.1388816391
6.53714,8.06438,5172.64,0.75468,0.518337827,5.6085247045
6.59539,8.07378,5429.08,0.749083,0.517339618,5.3875586578
7.16453,9.22252,3517.47,0.684869,0.569672467,4.5796806369
6.48552,7.91219,3686.68,0.676415,0.598804795,4.8697177523
6.45904,7.77712,3661.5,0.699546,0.598587616,5.1145538477
5.72287,7.1103,3186.09,0.607283,0.619308616,4.9509512318
7.37061,8.36136,4352.2,0.705068,0.556993385,4.6385115828
5.94765,8.01394,4727.94,0.714199,0.557420491,5.006916436
9.91269,12.97904,4166.73,0.753401,0.410991981,2.9553718047
6.88759,7.97158,2959.03,0.596382,0.616487972,3.8756690283
6.03593,8.13576,3078.47,0.646081,0.646313316,4.5078129294
6.73539,7.9991,3210.37,0.671423,0.642868364,4.555729949
6.66754,7.85191,5080.24,0.729872,0.522598418,5.7648485689
9.44071,12.56372,5763.78,0.796371,0.382635331,3.8764368195
6.15882,7.7203,3593.91,0.655466,0.601814013,4.7831269821
6.22883,7.74238,3517.68,0.638439,0.600678891,4.574702539
5.97028,7.3585,2984.27,0.586926,0.622913084,4.0298328742
6.01374,8.15929,4750.06,0.73499,0.550406659,5.3961363753
6.43238,7.4781,4542.69,0.738789,0.551581172,5.5690460475
6.07764,7.78739,3394.53,0.650773,0.636051949,4.930626516
6.82757,7.65104,3356.23,0.677099,0.632720388,4.9471993947
5.14508,6.71119,3054.29,0.611419,0.656152603,4.5127911813
5.99346,7.40295,4804.07,0.742993,0.549230222,5.4770429468
6.1379,7.38475,3434.63,0.669501,0.638327255,4.7251425652
6.4205,7.328,3314.66,0.680611,0.635181114,4.957908327
6.01424,8.1487,4569.85,0.699532,0.545619844,5.4193175469
9.23079,11.80108,5793.62,0.794145,0.399393438,4.0125183441
5.86316,7.2025,3220.15,0.60589,0.630895713,4.3898298232
6.24483,7.24655,3298.2,0.619087,0.629318778,4.6562213107
5.5332,7.05922,2807.66,0.587303,0.652625048,4.1285959481
6.84277,8.5562,4834.66,0.668112,0.50449362,4.5030571549
6.24679,8.05001,4761.17,0.677287,0.504856075,4.7870842433
10.38504,11.67924,4735.22,0.733572,0.374940761,3.7108494688
6.5133,7.33565,3592.59,0.57082,0.562411142,5.4728925318
7.3522,8.19452,2492.79,0.527705,0.604131002,3.4013836432
14.96791,15.4765,5489.04,0.778326,0.337386575,3.5242200017
9.54546,12.37638,5232.16,0.748759,0.424346367,3.928738547
6.34854,7.61524,2949.3,0.615276,0.663102886,4.4882856622
10.04105,12.67838,5567.6,0.771546,0.386260799,2.9669617849
6.56268,8.44912,4567.08,0.720723,0.548113788,5.3424069881
9.16636,12.8866,5006.57,0.792294,0.401749182,3.5006854312
6.44788,8.0509,3142.27,0.623383,0.632787062,4.2157434685
6.49368,7.55722,3401.79,0.661737,0.633102753,4.8573354994
5.54508,6.69279,3022.6,0.612698,0.655293924,5.0599014472
8.95156,9.99823,4286.64,0.7616,0.465565083,3.279117772
6.02724,7.51644,2812.2,0.645313,0.724358275,4.6543678405
6.59418,8.4729,3218.09,0.59384,0.600172764,4.5575524954
7.535,11.87958,6641.37,0.799687,0.348614827,3.065383287
8.41792,10.74735,5119.74,0.776632,0.422400086,3.5089176206
6.06687,7.50773,3570.55,0.642521,0.602859996,4.54723422
10.72396,14.75451,5098.35,0.791568,0.366733953,3.0304744578
8.3951,10.73605,4737.86,0.760509,0.442319218,3.5838709859
7.04086,8.27937,6262.49,0.792242,0.465676115,5.7433918735
6.67951,8.14813,6118.47,0.788829,0.465939804,5.5723357023
7.11238,10.43892,4220.38,0.733006,0.50923223,4.6407904794
7.12331,8.16078,4149.02,0.718646,0.539507217,5.0558774647
6.44506,8.51549,5523.98,0.739968,0.492382344,5.4562153631
6.30462,8.50983,5704.54,0.737997,0.490952755,5.2032374773
6.17678,7.59774,3825.65,0.669072,0.568997815,4.8458521367
5.75033,6.98202,3646.87,0.642953,0.58806192,4.3096742156
8.88735,11.56434,5232.08,0.789027,0.382468049,3.0161866753
6.13158,7.45989,3470.61,0.653701,0.605819196,4.7086332672
6.62537,8.49365,4599.38,0.680008,0.54228265,5.2165683297
6.25692,7.60191,4245.14,0.658729,0.543590857,4.7122907211
8.41305,11.06015,5413.85,0.765445,0.39708468,3.3271420926
5.80615,7.30173,3297.97,0.621663,0.624080537,4.956394826
8.29346,12.47533,4871.74,0.77368,0.4592471,3.9733664602
6.51601,7.6077,2778.53,0.629749,0.711879086,4.2389630219
7.25894,7.73466,1755.41,0.46893,0.742222314,3.0796833937
8.74121,12.35736,5971.66,0.785926,0.349151998,2.821330512
6.86255,8.39787,6205.57,0.793341,0.466396024,5.8381239852
6.50129,7.94507,6003.91,0.787958,0.466631152,5.6975508207
7.02333,9.00499,5350.5,0.742806,0.492934471,5.4270675837
6.17584,8.59057,5519.79,0.741822,0.491342218,4.8498135967
6.64229,8.16934,3880.56,0.67268,0.569905313,5.3081001281
6.66749,7.59043,3867.44,0.688453,0.567878336,4.814669416
6.09466,8.20337,4815.92,0.726422,0.548127852,5.364489895
9.7639,12.51441,5308.91,0.792475,0.414458775,4.4680375291
6.45495,7.23651,3234.38,0.674014,0.636426562,5.4864712246
7.55899,8.96737,2209.86,0.555291,0.660862983,4.9868446821
6.50528,8.36584,5386.53,0.759149,0.494077828,5.4672701652
6.29595,7.9508,3957.14,0.682625,0.56909306,4.3577011022
6.61878,7.71903,3931.01,0.691152,0.568853952,4.1986377986
7.15522,7.96066,3319.86,0.6544,0.588103433,4.5491958455
6.09614,8.85742,4705.85,0.711953,0.544871315,5.6221378241
6.4781,8.11607,4489.51,0.705312,0.545406559,5.6464117468
8.44218,11.32819,5557.74,0.789234,0.402270388,3.4706986341
5.71696,7.82341,3251.78,0.614451,0.629176789,4.2445484518
5.50709,6.88128,2812.06,0.598809,0.650196656,4.308003252
6.85688,8.24896,6364.6,0.777147,0.454869188,5.9392953991
11.74472,16.01046,4917.56,0.797437,0.334386628,4.3423123308
7.28721,8.37773,4166.97,0.673461,0.501579942,5.873618262
6.23837,7.82934,4308.03,0.699381,0.52909351,5.2423414325
6.77573,8.10689,4156.54,0.680463,0.526627209,4.4354035389
6.9415,8.54796,5038.2,0.728791,0.512588348,4.8568085573
6.16867,8.36366,5317.63,0.73416,0.511195967,5.1951884131
10.70908,11.54669,4959.58,0.792777,0.379219515,3.3719641734
6.43811,8.91891,3645.44,0.663898,0.568829273,4.5824432281
5.93772,7.65478,3656.13,0.663761,0.594225051,4.6257549653
11.29902,12.20102,4313.43,0.705264,0.42035268,3.4392542503
9.35023,11.62898,6327.61,0.773072,0.37588507,4.1084949692
6.00754,8.06245,3521.99,0.617625,0.581523278,4.6234755107
7.59618,8.12124,2563.18,0.53195,0.601801962,4.3201437819
4.20571,7.22563,1437.35,0.551202,0.783812826,5.4689419988
10.94729,11.75589,2555.36,0.753084,0.622990772,5.4568613752
5.60738,7.07852,3098.27,0.688902,0.667934953,7.2321346148
4.69448,5.85827,2219.41,0.619688,0.71860243,6.8660284677
7.30863,11.08036,4425.35,0.738105,0.510538825,4.1412370116
4.99497,7.98182,2937.36,0.680441,0.690825978,5.8221640283
4.56598,9.02639,1760.12,0.533033,0.747709006,5.451553505
8.23702,10.12266,5341.69,0.791599,0.452577982,5.0708648254
4.6994,8.04814,1874.32,0.501367,0.70608535,5.5689703606
7.96573,11.00157,5571.83,0.765044,0.42425746,4.2235129247
9.25803,10.44487,4606.89,0.743881,0.478283993,5.5539096552
9.6133,10.97525,4493.15,0.756027,0.465835478,5.4757336166
7.96276,11.51988,5153.65,0.76812,0.4398385,4.7175045275
7.62928,8.53235,5327.83,0.72283,0.470028458,5.2367653065
14.23057,15.36867,5201.03,0.796658,0.396180926,5.0572259525
12.74064,14.86411,5256.1,0.771249,0.343815278,2.993839339
7.00336,9.75394,3122.76,0.646118,0.601155246,4.9880669337
7.87964,10.35635,6266.57,0.797164,0.384141996,3.6960684216
13.15376,15.59922,4285.72,0.772079,0.450503562,3.6514376344
5.24436,6.59626,2153.28,0.535785,0.692075658,6.2981495645
9.99071,11.29605,5259.22,0.753149,0.395624231,2.6399040384
9.36907,11.33321,5085.69,0.756477,0.40904246,2.5520590472
8.86346,10.93243,7418.34,0.77861,0.341469157,3.2088287094
9.42956,10.67248,5166.44,0.730889,0.391645227,2.8258035104
8.54229,10.77107,6252.17,0.775926,0.359546558,2.883882222
9.34067,11.0753,6001.69,0.771526,0.356420129,2.8994280768
8.77476,10.68552,5616.73,0.762439,0.391602483,2.6130707566
9.2414,11.28308,5336.91,0.779193,0.385157985,2.8941411636
9.0979,10.673,4912.4,0.772648,0.427870289,3.1332875886
8.36327,10.65681,6414.58,0.775968,0.398391521,3.3491035163
7.27474,10.95759,4887.28,0.740769,0.457111433,3.2242156343
8.10296,10.29914,4359.38,0.696459,0.487576468,3.2208125396
8.74261,10.84325,5429.12,0.754366,0.398624056,2.9476084659
9.3063,11.3836,6514.3,0.787506,0.358184463,2.9716617092
8.40776,10.50097,5274.12,0.741553,0.414086705,2.9306431425
8.37762,10.7984,4841.36,0.734269,0.453310892,3.3404850273
9.4266,11.39336,6446.19,0.771812,0.372375298,3.2046446349
8.21418,11.3156,4850.23,0.745108,0.426453832,3.0633482609
8.88978,11.77709,4940.02,0.77588,0.412984504,2.9451358704
8.82384,10.97554,5774.95,0.749356,0.369229765,2.7642232969
9.60489,11.52458,6325.66,0.77308,0.372902244,3.0896251583
8.41909,10.13113,5102.9,0.726012,0.431594697,3.1046962741
8.434,10.68219,4988.18,0.729642,0.432889277,2.9296817377
8.08834,10.6134,4665.76,0.743768,0.46140481,2.9921860859
9.16848,10.47729,4670.14,0.764289,0.456263054,3.0640026163
7.83456,11.05229,4418.08,0.734542,0.485643555,3.1738378733
8.86151,11.03751,4993.15,0.758169,0.415596847,2.855857973
9.55804,11.03298,6474.41,0.796573,0.347741818,2.9759561287
9.01582,10.99621,6074.94,0.772821,0.364181645,2.8142826911
8.98689,10.44975,4809.96,0.750623,0.43523257,2.5418378476
8.94225,10.64619,5904.56,0.750867,0.380498024,2.8409203085
9.51206,10.92231,6042.85,0.782794,0.363794825,2.8048446076
8.53783,10.49523,6084.59,0.774597,0.377687925,2.7749701189
9.32235,11.46361,5588.57,0.776013,0.380868641,2.6626500607
8.09158,9.82143,5269.03,0.743963,0.421553395,2.8047293318
8.4609,10.99407,5883.6,0.765943,0.382167557,2.7025931747
9.08449,10.72194,5351.72,0.766768,0.400602177,2.5233698649
8.43101,11.01459,5541.24,0.757893,0.396748586,2.7827422998
9.27867,11.22364,7670.27,0.797683,0.316159071,2.981140037
8.81847,11.00542,5672.26,0.75472,0.365324248,2.8471114962
8.42835,10.56105,5357.59,0.737517,0.416757704,2.8209334099
8.34082,10.46143,5072.01,0.740935,0.451611888,2.7491952001
7.82769,9.24085,5461.35,0.7225,0.425742977,3.1227575686
8.88276,10.38137,5046.68,0.732356,0.431671549,2.7321239851
9.39354,11.21348,6264.69,0.787723,0.347909067,2.7548666774
9.42117,10.81662,5886.74,0.769956,0.364411348,2.7548508673
8.47853,10.86421,5920.14,0.754058,0.38239358,2.6936717448
8.54621,10.71025,5739.16,0.767466,0.381513047,2.722018515
8.10322,10.69647,5690.22,0.739138,0.393732393,2.721838162
8.22871,10.97321,5503.84,0.751212,0.392374867,2.7813557653
8.02925,10.10478,5165.89,0.74757,0.443138994,2.581389056
7.83801,10.61218,5241.14,0.701564,0.426329982,2.6271737506
