PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 1 bar (mol/kg)
13.30359,15.77537,5069.96,0.794219,0.377276904,12.45744386,51.28205128,0,38.46153846,10.25641026,0,0,0,0.5742511884
11.11514,13.74505,4865.26,0.779916,0.445200429,11.9172084648,48.7804878,0,31.70731707,14.63414634,4.87804878,0,0,0.5295266835
13.78702,15.20758,4564.19,0.798473,0.416015777,13.0900772793,51.28205128,0,33.33333333,15.38461538,0,0,0,0.5865636306
19.11842,19.93131,2301.71,0.674585,0.596220071,12.3326001807,54.05405405,0,24.32432432,16.21621622,5.405405405,0,0,0.3498138877
10.03412,10.98342,2764.08,0.714931,0.642565598,13.7715800623,54.54545455,0,21.21212121,12.12121212,12.12121212,0,0,0.6896655663
10.67007,11.52414,2304.28,0.604106,0.589828176,16.4021251484,51.42857143,0,37.14285714,11.42857143,0,0,0,0.4435401831
9.85192,12.21713,5331.99,0.798873,0.430013274,9.7038334401,51.28205128,0,33.33333333,10.25641026,5.128205128,0,0,0.4418248227
7.95032,11.7972,5406.11,0.770585,0.403057932,9.7391276336,47.5,0,40,12.5,0,0,0,0.4028960961
8.07278,11.78169,5066.31,0.781971,0.43176856,9.6412914876,50,0,31.57894737,13.15789474,5.263157895,0,0,0.4138668143
9.26178,10.22059,4886.63,0.754392,0.424648216,8.3183874254,48.27586207,0,37.93103448,13.79310345,0,0,0,0.3200586961
9.91535,12.68847,4323.91,0.757687,0.457955767,16.2854398292,48.27586207,0,37.93103448,13.79310345,0,0,0,0.7494358571
10.69297,11.6845,2652.73,0.680132,0.548734574,11.3615997752,51.85185185,0,25.92592593,14.81481481,7.407407407,0,0,0.2716358876
10.26659,13.33709,3794.81,0.767992,0.504355561,11.160776996,51.85185185,0,25.92592593,14.81481481,7.407407407,0,0,0.4477047591
9.46457,16.07035,4492.23,0.782703,0.404248359,12.138418085,45.71428571,0,31.42857143,11.42857143,11.42857143,0,0,0.4533752108
10.50275,11.41331,2508.41,0.688196,0.579847019,12.1236642546,48.27586207,0,27.5862069,17.24137931,6.896551724,0,0,0.3058667609
10.78063,11.78097,2308.42,0.684662,0.607374836,11.5756596458,51.72413793,0,24.13793103,13.79310345,10.34482759,0,0,0.2937530556
10.36554,11.61487,3584.83,0.740908,0.55902902,12.2262619882,51.72413793,0,24.13793103,13.79310345,10.34482759,0,0,0.5610461252
10.76073,11.59623,2143.86,0.668256,0.641374755,11.5668893939,50,0,23.33333333,13.33333333,13.33333333,0,0,0.2683636905
10.35895,11.63441,3275.6,0.720201,0.590080856,12.8456986965,50,0,23.33333333,13.33333333,13.33333333,0,0,0.5466527446
9.45124,10.45572,3779.21,0.708821,0.540191221,12.7027504668,51.42857143,0,37.14285714,5.714285714,5.714285714,0,0,0.6451118247
9.44167,16.36121,4607.2,0.768309,0.417271043,8.9665320739,45.71428571,0,31.42857143,11.42857143,11.42857143,0,0,0.3057252245
11.24052,11.62704,5460.93,0.786072,0.456817756,9.7294885941,45.71428571,0,31.42857143,11.42857143,11.42857143,0,0,0.4567949813
9.72547,12.45243,5615.59,0.798354,0.381943855,8.7094162853,45.71428571,0,37.14285714,11.42857143,5.714285714,0,0,0.3474410832
13.58775,14.52748,4509.54,0.76428,0.481473294,10.9714696423,47.22222222,0,30.55555556,11.11111111,11.11111111,0,0,0.5241808936
10.53691,12.14758,4810.83,0.753812,0.457315481,11.6871610658,48.27586207,0,37.93103448,13.79310345,0,0,0,0.6275606014
10.09923,13.05602,3727.13,0.757186,0.504685774,10.375830308,51.85185185,0,25.92592593,14.81481481,7.407407407,0,0,0.3865933127
14.75573,15.57536,4871.96,0.778354,0.437768347,10.4741396817,50,0,32.35294118,11.76470588,5.882352941,0,0,0.4777748216
9.81755,16.16162,4245.03,0.771916,0.412531886,13.7951200895,45.71428571,0,31.42857143,11.42857143,11.42857143,0,0,0.4775074699
9.81755,10.98491,2441.37,0.59541,0.618797829,15.9660467529,45.71428571,0,31.42857143,11.42857143,11.42857143,0,0,0.6764894569
9.94534,17.26282,3695.87,0.782766,0.443162977,10.1862262648,48.48484848,0,21.21212121,12.12121212,18.18181818,0,0,0.3314451614
9.94497,11.67961,2681.79,0.651768,0.664744465,12.3467658761,48.48484848,0,21.21212121,12.12121212,18.18181818,0,0,0.4711735696
8.83383,10.95239,5385.05,0.797473,0.404859745,8.5862560604,45,0,37.5,10,7.5,0,0,0.3453890922
8.82386,13.13325,5314.56,0.766587,0.428624789,8.8102260803,45,0,37.5,10,7.5,0,0,0.3388098973
12.92945,13.99017,4083.39,0.742794,0.424712911,10.2454859046,48.27586207,0,37.93103448,13.79310345,0,0,0,0.3917842721
10.15479,12.118,4157.31,0.770363,0.504822124,11.0575543849,51.85185185,0,25.92592593,14.81481481,7.407407407,0,0,0.4704588105
6.23983,9.2131,4323.55,0.717053,0.550441173,14.0082221247,51.42857143,0,37.14285714,11.42857143,0,0,0,0.8657065851
8.40128,10.72351,5037.06,0.760717,0.410548202,8.715183326,51.61290323,0,41.93548387,6.451612903,0,0,0,0.3680128164
11.07277,11.97118,2497.84,0.656959,0.535335192,13.2051252299,55.17241379,0,31.03448276,6.896551724,6.896551724,0,0,0.3499747466
9.96035,10.8245,3677.79,0.74172,0.553011141,11.8158687975,51.61290323,0,29.03225806,6.451612903,12.90322581,0,0,0.5316560885
13.12271,14.22566,4292.76,0.780103,0.431558421,11.0038649002,55.81395349,0,34.88372093,4.651162791,4.651162791,0,0,0.4991487406
5.76222,9.46261,2916.13,0.712595,0.708146548,14.4443768963,52.17391304,0,21.73913043,17.39130435,8.695652174,0,0,0.9585699334
9.5188,11.95828,4646.83,0.747092,0.46962701,11.6960244224,56.32183908,0,35.63218391,4.597701149,3.448275862,0,0,0.5183455496
9.03551,10.42393,3731.03,0.714365,0.523092135,15.5617222735,53.33333333,0,40,6.666666667,0,0,0,0.8615493757
10.28736,11.793,2938.42,0.796058,0.554749869,13.101871104,57.14285714,0,28.57142857,7.142857143,7.142857143,0,0,0.6555237863
6.60436,8.45094,6057.16,0.747887,0.462872682,10.8742660272,56.92307692,0,40,3.076923077,0,0,0,0.5796476406
10.41377,13.92829,5367.12,0.79428,0.353929997,10.0866919361,56.92307692,0,40,3.076923077,0,0,0,0.4346584333
7.19112,9.47321,3822.82,0.657054,0.530894996,12.7969638532,56.92307692,0,40,3.076923077,0,0,0,0.605516411
6.9807,8.29945,4019.63,0.672118,0.536924869,10.3898523685,56.92307692,0,40,3.076923077,0,0,0,0.4901705342
7.70403,8.95779,3016.23,0.569727,0.554730994,14.183011666,56.92307692,0,40,3.076923077,0,0,0,0.5169111604
7.271,9.00696,3460.46,0.670425,0.607804035,13.0408371637,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.5633627234
9.22895,12.31663,4568.32,0.756109,0.463476035,11.2136252269,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.3798694432
12.36318,13.08084,2730.39,0.639492,0.555041563,12.0941778813,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.3323086711
7.36268,8.12872,1939.31,0.52652,0.72705164,18.3485475465,53.62318841,0,28.98550725,5.797101449,11.5942029,0,0,0.6734646875
8.34679,9.22738,4574.86,0.756208,0.462906319,8.4368750817,60.6557377,0,36.06557377,0,3.278688525,0,0,0.3266044422
10.62469,11.6293,4502.47,0.79123,0.403726635,7.5968986962,60.6557377,0,36.06557377,0,3.278688525,0,0,0.2940405239
7.11564,8.32679,4735.04,0.748385,0.479557947,9.2794816815,58.73015873,0,38.0952381,3.174603175,0,0,0,0.4081261196
10.49458,11.44847,4529.02,0.775437,0.408067782,7.6705706439,58.73015873,0,38.0952381,3.174603175,0,0,0,0.2926644081
8.18752,12.50038,3722.94,0.676499,0.518282747,23.8198186144,62.20472441,0,37.79527559,0,0,0,0,1.0102386596
7.91351,11.00099,5353.6,0.775105,0.423410487,9.1152971325,61.9047619,0,38.0952381,0,0,0,0,0.3712294954
7.35375,8.57045,4449.5,0.735778,0.50316112,9.1426175184,58.73015873,0,34.92063492,0,6.349206349,0,0,0.379257016
7.89984,9.81914,4404.64,0.77862,0.489781069,9.8177374839,58.73015873,0,34.92063492,0,6.349206349,0,0,0.4704169161
6.6382,9.55382,3193.17,0.648967,0.589180626,13.3047884304,60.86956522,0,38.04347826,0,1.086956522,0,0,0.6800130778
9.29312,11.32756,3816.99,0.717504,0.469284358,14.3577445836,60.97560976,0,39.02439024,0,0,0,0,0.5285760676
6.24493,7.87842,4316.28,0.673105,0.543589694,11.5792236665,48.05194805,0,41.55844156,10.38961039,0,0,0,0.5179943352
9.54454,12.23616,5174.44,0.738166,0.418696886,10.8082987752,48.05194805,0,41.55844156,10.38961039,0,0,0,0.3801511639
6.85511,7.51325,3104,0.59984,0.630565755,11.5156183685,48.05194805,0,41.55844156,10.38961039,0,0,0,0.4993414967
14.88665,15.89159,4739.21,0.75855,0.373751728,10.3634274856,48.05194805,0,41.55844156,10.38961039,0,0,0,0.3549103794
7.4013,8.61133,4207.47,0.688353,0.557216026,11.8347898374,53.62318841,0,34.7826087,0,11.5942029,0,0,0.5097385705
6.02335,7.9935,4332.95,0.692181,0.557980012,12.0713933844,53.62318841,0,34.7826087,0,11.5942029,0,0,0.5472089056
9.49379,13.65714,4647.22,0.770379,0.425679237,11.4295802267,53.62318841,0,34.7826087,0,11.5942029,0,0,0.3870112915
5.7852,6.8552,3213.63,0.628847,0.638518856,14.2857362474,53.62318841,0,34.7826087,0,11.5942029,0,0,0.6480691768
6.75214,7.28015,3185.96,0.621808,0.64767453,11.5300380366,53.62318841,0,34.7826087,0,11.5942029,0,0,0.5103756865
7.67547,8.61411,2167.88,0.508563,0.667915008,16.0847094039,53.62318841,0,34.7826087,0,11.5942029,0,0,0.5291989328
7.59418,9.05185,3958.45,0.616689,0.536922698,12.172390897,52.94117647,0,47.05882353,0,0,0,0,0.5064846575
5.86783,7.77401,3985.75,0.616381,0.536920613,12.3095130234,52.94117647,0,47.05882353,0,0,0,0,0.5479240939
9.30008,10.64413,4825.03,0.684192,0.412807195,11.4213476278,52.94117647,0,47.05882353,0,0,0,0,0.3917167407
12.19739,18.45121,5528.74,0.795999,0.299906374,7.5444527575,52.94117647,0,47.05882353,0,0,0,0,0.3136474395
7.76604,8.68608,2068.15,0.468246,0.639425597,20.1401686072,52.94117647,0,47.05882353,0,0,0,0,0.9710412492
10.28268,15.07302,5123.07,0.726084,0.368456533,7.8476255637,52.94117647,0,47.05882353,0,0,0,0,0.2628940539
9.16687,10.40932,4318.92,0.650612,0.457793968,15.7117028382,54.63917526,0,41.2371134,0,4.12371134,0,0,0.5888402927
10.21083,11.40162,5320.61,0.721334,0.401451084,14.6844344469,57.64705882,0,40,2.352941176,0,0,0,0.5962574751
10.12526,10.83826,5204.25,0.702105,0.420377755,15.447538044,55.05617978,0,40.4494382,4.494382022,0,0,0,0.6294625665
10.52199,11.81926,5521.02,0.757707,0.381088664,10.6076701501,60.49382716,0,39.50617284,0,0,0,0,0.4617308194
6.66392,8.23256,5781.3,0.754192,0.469810023,11.3627587255,58.73015873,0,38.0952381,0,3.174603175,0,0,0.6482033958
6.52402,7.99192,5792.51,0.748052,0.468768397,11.3673719185,58.73015873,0,38.0952381,0,3.174603175,0,0,0.6188322993
7.09462,9.55837,3796.7,0.677294,0.533143465,11.4617647962,58.73015873,0,38.0952381,0,3.174603175,0,0,0.5238770372
6.81551,8.15703,3976.37,0.67564,0.544841793,10.5209469713,58.73015873,0,38.0952381,0,3.174603175,0,0,0.5092617769
7.67729,9.0042,3126.8,0.575808,0.560897452,13.7693642505,58.73015873,0,38.0952381,0,3.174603175,0,0,0.4912976678
10.18457,10.78777,5067.99,0.681755,0.41812109,15.3235977489,56.98924731,0,43.01075269,0,0,0,0,0.603553801
10.09893,11.01646,6972.91,0.792044,0.319207317,7.5381742305,54.28571429,0,45.71428571,0,0,0,0,0.3197563059
8.5269,9.42834,4480.79,0.619011,0.452371537,16.4250198179,54.28571429,0,45.71428571,0,0,0,0,0.610499151
9.07103,11.18964,5058.87,0.70827,0.439332238,15.1580936539,57.64705882,0,35.29411765,2.352941176,4.705882353,0,0,0.5875391686
9.08612,10.16606,4157.89,0.676831,0.496531077,15.1158428799,55.05617978,0,31.46067416,4.494382022,8.988764045,0,0,0.5258633509
8.8337,10.0377,4098.26,0.671066,0.495137376,14.4943417357,55.05617978,0,31.46067416,4.494382022,8.988764045,0,0,0.4738509422
9.29923,10.65414,5158.91,0.78913,0.427292684,8.2027740798,50.51546392,0,24.74226804,8.24742268,16.49484536,0,0,0.2717533326
7.1688,8.71435,3184.12,0.611693,0.606934823,15.8743650225,50.51546392,0,24.74226804,8.24742268,16.49484536,0,0,0.5178080767
11.11487,11.67152,3850.93,0.681233,0.466004659,13.4196970932,56.98924731,0,36.55913978,2.150537634,4.301075269,0,0,0.4333420644
10.29977,11.40838,4593,0.710158,0.434849124,17.2125444853,57.64705882,0,35.29411765,2.352941176,4.705882353,0,0,0.6252972332
7.071,9.40022,5600.51,0.726817,0.465979162,11.585678156,58.20895522,0,41.79104478,0,0,0,0,0.6243191246
6.53771,8.37728,5992.13,0.731143,0.464971092,11.1042237875,58.20895522,0,41.79104478,0,0,0,0,0.5975615919
9.62324,12.47732,6291.33,0.797057,0.353780388,10.8189814379,58.20895522,0,41.79104478,0,0,0,0,0.5019973771
6.87059,8.04215,3943.26,0.663934,0.539791093,10.7776204557,58.20895522,0,41.79104478,0,0,0,0,0.5492080531
7.67335,8.88196,2915,0.554487,0.556217005,14.9538273409,58.20895522,0,41.79104478,0,0,0,0,0.5220925601
13.08242,13.69347,4949.62,0.737943,0.383412461,11.5558176822,58.44155844,0,36.36363636,5.194805195,0,0,0,0.3556790286
10.2292,10.79303,5028.5,0.710385,0.420196238,14.5270975548,55.05617978,0,40.4494382,4.494382022,0,0,0,0.5579331467
10.26603,10.98628,5182.1,0.72927,0.422458908,13.7079345663,52.94117647,0,37.64705882,9.411764706,0,0,0,0.5570253108
13.00762,13.42784,3437.59,0.686145,0.451653901,14.5682378543,56.98924731,0,38.70967742,4.301075269,0,0,0,0.4477750063
9.10621,10.11504,4096.98,0.681796,0.500871551,14.2219870826,55.05617978,0,31.46067416,4.494382022,8.988764045,0,0,0.5268571854
13.00376,13.4304,4102.06,0.730665,0.416551497,11.8469571405,60.49382716,0,34.56790123,4.938271605,0,0,0,0.3507300737
13.00451,13.42744,3769.23,0.708262,0.434250506,12.8761211011,58.62068966,0,36.7816092,4.597701149,0,0,0,0.3862393156
9.14592,10.61346,3970.46,0.68632,0.503181763,15.5952099011,52.94117647,0,28.23529412,9.411764706,9.411764706,0,0,0.5310422358
12.95065,13.17518,3418.05,0.697846,0.457973641,11.8726771094,57.64705882,0,32.94117647,4.705882353,4.705882353,0,0,0.3429426577
12.97638,13.57841,4425.15,0.741709,0.420596986,11.6951525182,58.44155844,0,31.16883117,10.38961039,0,0,0,0.3489588691
7.09211,9.13255,5066.29,0.728306,0.522620927,12.41315261,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.6431005447
6.29373,7.5881,4979.33,0.734663,0.52381856,12.2303717346,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.6742433379
8.88523,10.98966,5096.76,0.788723,0.396416174,9.3205578887,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.3534110282
6.7943,8.19062,3532.82,0.66676,0.602403094,10.9558880726,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.5181829264
7.49321,8.07391,2396.23,0.533972,0.625826462,14.9360383598,56.92307692,0,33.84615385,3.076923077,6.153846154,0,0,0.443629193
13.04752,13.45183,3528.08,0.71759,0.45215686,12.3109947279,60.49382716,0,29.62962963,4.938271605,4.938271605,0,0,0.3557475405
6.96586,8.34373,5290.03,0.742705,0.512950515,11.6782636477,60,0,33.84615385,3.076923077,3.076923077,0,0,0.6466440316
6.43463,8.11997,5409.55,0.736349,0.51233205,11.6121393198,60,0,33.84615385,3.076923077,3.076923077,0,0,0.6023796405
6.56183,7.81245,3616.28,0.680143,0.59072152,11.177909808,60,0,33.84615385,3.076923077,3.076923077,0,0,0.5518704421
5.95765,7.76782,3975.08,0.714293,0.584411119,13.0080192121,59.42028986,0,28.98550725,5.797101449,5.797101449,0,0,0.7057735695
8.98723,9.86704,4522.39,0.781641,0.445459265,11.1352350289,59.42028986,0,28.98550725,5.797101449,5.797101449,0,0,0.4942168048
6.89045,7.75852,2935.65,0.649007,0.671633259,12.0577857141,59.42028986,0,28.98550725,5.797101449,5.797101449,0,0,0.5617349212
5.44365,7.16192,3225.89,0.631981,0.637180587,14.8994784871,55.55555556,0,34.56790123,4.938271605,4.938271605,0,0,0.9573257955
7.50676,11.00352,5978.01,0.764303,0.405652559,10.5881051936,52.68817204,0,38.70967742,4.301075269,4.301075269,0,0,0.4498583205
7.71058,9.03469,4640.77,0.711966,0.533788533,11.780017215,59.42028986,0,34.7826087,5.797101449,0,0,0,0.6071303348
6.01541,8.14436,4903.9,0.71524,0.534604097,12.0431799571,59.42028986,0,34.7826087,5.797101449,0,0,0,0.6571820618
9.47535,12.55221,5682.48,0.793014,0.406365541,12.4311881454,59.42028986,0,34.7826087,5.797101449,0,0,0,0.6310272029
6.43124,7.5451,3164.41,0.625348,0.620894173,11.9335868353,59.42028986,0,34.7826087,5.797101449,0,0,0,0.5590083694
7.66886,8.92986,2241.94,0.534503,0.643714781,15.0003932919,59.42028986,0,34.7826087,5.797101449,0,0,0,0.6277909918
5.56356,8.1253,4291.28,0.675302,0.560811689,12.7231963552,57.33333333,0,37.33333333,5.333333333,0,0,0,0.6919534169
9.33389,13.26879,4539.12,0.724908,0.426627252,11.4428150756,57.33333333,0,37.33333333,5.333333333,0,0,0,0.4175158013
6.02375,7.29255,2618.83,0.562816,0.6516193,12.6441824767,57.33333333,0,37.33333333,5.333333333,0,0,0,0.5605735638
7.63262,8.63732,2051.25,0.516392,0.670505871,15.2650214852,57.33333333,0,37.33333333,5.333333333,0,0,0,0.6918408958
9.94252,15.11808,5419.83,0.780061,0.382752778,12.0154370406,57.33333333,0,37.33333333,5.333333333,0,0,0,0.4651442735
5.72596,7.72694,3564.92,0.666073,0.625735936,14.1263498445,60.49382716,0,34.56790123,4.938271605,0,0,0,0.9305836468
12.32481,17.10374,5220.6,0.786516,0.392600384,10.8133513461,60.49382716,0,34.56790123,4.938271605,0,0,0,0.4464297573
5.91596,7.42486,2002.92,0.545149,0.726607285,13.9440352409,60.49382716,0,34.56790123,4.938271605,0,0,0,0.7540876533
7.20421,7.8428,1703.35,0.516593,0.750307971,15.0596586064,60.49382716,0,34.56790123,4.938271605,0,0,0,0.8708566093
12.44615,16.3641,5495.51,0.770952,0.367552134,9.3675688489,55.55555556,0,39.50617284,4.938271605,0,0,0,0.3455439781
5.95929,7.51221,2236.22,0.536395,0.680025115,12.9376162499,55.55555556,0,39.50617284,4.938271605,0,0,0,0.5578227616
6.92067,8.06525,1963.01,0.519473,0.701557169,14.1240946597,55.55555556,0,39.50617284,4.938271605,0,0,0,0.6686457061
7.49884,8.83092,4220.43,0.704445,0.562263543,11.9777693668,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.6067357979
6.18131,8.18688,4492.63,0.711759,0.562668612,12.1730657778,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.6630372893
9.28253,12.36616,5177.12,0.779154,0.429544767,12.4116391691,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.5716728388
6.11672,7.65895,2795.94,0.611714,0.652669633,12.2804376926,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.5659565909
7.68743,8.95813,2087.54,0.539853,0.677590038,15.7248265893,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.7277748547
10.58736,14.78122,5587.67,0.799447,0.385570766,10.7540973737,57.74647887,0,33.8028169,5.633802817,2.816901408,0,0,0.4266912154
7.63788,9.09155,4981.14,0.675346,0.490398579,11.7347459144,56.16438356,0,43.83561644,0,0,0,0,0.5570783726
6.73405,7.84084,4996.22,0.68006,0.489935037,12.1459164844,56.16438356,0,43.83561644,0,0,0,0,0.5982002028
9.40395,12.4696,5936.16,0.762347,0.373041925,11.3899181384,56.16438356,0,43.83561644,0,0,0,0,0.4913277824
6.60299,7.72116,3625.78,0.615839,0.568166819,11.5091181449,56.16438356,0,43.83561644,0,0,0,0,0.5564439644
7.67102,8.63745,2574.06,0.515278,0.587217351,16.0529409423,56.16438356,0,43.83561644,0,0,0,0,0.5878379074
5.59682,7.14449,3575.9,0.63159,0.590418672,15.1308128458,54.43037975,0,37.97468354,7.594936709,0,0,0,0.8958105314
10.77638,14.88455,5801.82,0.794372,0.366630314,9.3046355818,54.43037975,0,37.97468354,7.594936709,0,0,0,0.3810454267
6.13849,7.48074,2269.13,0.543817,0.683963491,13.1720305919,54.43037975,0,37.97468354,7.594936709,0,0,0,0.5815801697
5.24347,7.28593,3015.41,0.597689,0.638349776,16.7655440398,55.05617978,0,40.4494382,4.494382022,0,0,0,1.2161123355
11.39787,14.96812,5126.67,0.753517,0.396972412,10.591141967,55.05617978,0,40.4494382,4.494382022,0,0,0,0.4078149995
5.40965,7.22336,1965.95,0.510496,0.730960999,14.5700338963,55.05617978,0,40.4494382,4.494382022,0,0,0,0.7538115044
6.28499,7.12543,1677.42,0.468141,0.755429539,15.0215826061,55.05617978,0,40.4494382,4.494382022,0,0,0,0.787218012
8.70286,11.40946,6592.89,0.789472,0.373537453,8.5944726922,55.05617978,0,40.4494382,4.494382022,0,0,0,0.3837087038
13.07352,16.29486,5397.71,0.783937,0.369976448,8.7530560765,55.84415584,0,36.36363636,5.194805195,2.597402597,0,0,0.3195778879
5.78635,7.37022,2375.33,0.566405,0.685398717,12.867236948,55.84415584,0,36.36363636,5.194805195,2.597402597,0,0,0.5564807878
7.13883,8.02042,1915.51,0.511854,0.709422094,13.9240493808,55.84415584,0,36.36363636,5.194805195,2.597402597,0,0,0.6368962407
7.89682,11.66572,6489.18,0.764461,0.376076597,8.561791138,52.68817204,0,43.01075269,4.301075269,0,0,0,0.3543826889
6.37169,8.03355,3640.96,0.677258,0.643629826,13.6072394673,55.84415584,0,31.16883117,5.194805195,7.792207792,0,0,0.77532501
5.8927,7.30909,2115.46,0.587945,0.747364635,13.3896360587,55.84415584,0,31.16883117,5.194805195,7.792207792,0,0,0.6385198552
7.08983,8.35018,1728.87,0.505317,0.772873163,17.6686431962,55.84415584,0,31.16883117,5.194805195,7.792207792,0,0,0.8600441511
