PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 0.1 bar (mol/kg)
6.26068,7.87271,5159.21,0.717896,0.521692513,9.5499488245,40,0,30,20,10,0,0,0.0416883982
9.20259,10.64498,4767.36,0.707718,0.503840802,11.6735676291,40,0,30,20,10,0,0,0.0458144498
13.34649,14.56396,5106.91,0.738905,0.442259598,10.8923842239,40,0,30,20,10,0,0,0.0367893587
7.50901,9.91007,5490.6,0.727056,0.507319688,10.2640415353,40,0,30,20,10,0,0,0.0438466781
8.214,10.72763,5267.64,0.725959,0.512604785,10.2670961995,40,0,30,20,10,0,0,0.0455393391
8.12541,9.37828,5508.22,0.719926,0.51086135,10.572834131,40,0,30,20,10,0,0,0.0452325786
6.16437,9.7973,5004.9,0.710783,0.488446934,12.3008021747,40,0,30,20,10,0,0,0.0508005266
11.54912,14.12907,5045.56,0.701441,0.5106291,10.7770380635,40,0,30,20,10,0,0,0.044067097
11.30678,13.71588,5054.59,0.724054,0.508241456,10.6664800414,40,0,30,20,10,0,0,0.0454589971
8.95843,12.13988,4412.22,0.773536,0.567918213,10.4591965338,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0436419118
8.62674,11.42509,4335.96,0.763819,0.593409015,11.279220709,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0491484081
7.18644,10.10311,4518.49,0.77171,0.590083988,10.7924122627,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0498405405
6.27775,8.28721,4409.9,0.785569,0.59402505,9.9159492127,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0453404061
7.15162,9.32958,4390.74,0.770826,0.574053704,11.8893334903,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0524628332
12.77829,15.25118,4100.85,0.779644,0.504945084,9.9468021382,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0358450748
7.07867,10.39835,4495.04,0.76355,0.587054771,11.0716092751,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0496797646
7.21878,10.44338,4462.46,0.777536,0.585756187,10.4614687092,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0481075564
7.48188,10.1643,4525.89,0.768307,0.584944564,10.873878926,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0505950732
7.36194,10.78603,4142.19,0.74619,0.562192624,15.4000422322,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0618016335
10.05717,12.91206,4463.48,0.76721,0.585106957,11.1800143849,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0500565761
9.87839,12.64948,4632.07,0.77845,0.579096842,10.5528351686,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0487969296
6.91899,9.79706,5133.22,0.771419,0.507688941,9.3455656794,44.44444444,0,22.22222222,22.22222222,11.11111111,0,0,0.0394276949
6.39486,7.52704,5897.49,0.755511,0.514998769,9.5062881569,44.44444444,0,22.22222222,22.22222222,11.11111111,0,0,0.0400662449
7.78463,9.00577,5555.08,0.785606,0.497167473,9.9228380025,44.44444444,0,22.22222222,22.22222222,11.11111111,0,0,0.046512032
13.75265,16.04375,4594.78,0.748446,0.437723444,10.2844119258,44.44444444,0,22.22222222,22.22222222,11.11111111,0,0,0.0324700835
8.49017,11.02597,5258.4,0.776153,0.506328353,9.6540638202,44.44444444,0,22.22222222,22.22222222,11.11111111,0,0,0.0423534597
9.62014,12.20768,4795.7,0.772083,0.504480841,9.7952920781,44.44444444,0,22.22222222,22.22222222,11.11111111,0,0,0.040808144
8.51061,12.22799,5275.06,0.777864,0.481368812,10.7978226314,44.44444444,0,22.22222222,22.22222222,11.11111111,0,0,0.0451586505
9.30261,11.94599,3917.51,0.696795,0.517888846,13.3474110961,42.85714286,0,28.57142857,19.04761905,9.523809524,0,0,0.0418606497
12.98968,14.48526,3754.81,0.679368,0.540505997,10.2692370285,42.85714286,0,28.57142857,19.04761905,9.523809524,0,0,0.0335361512
15.05447,15.83875,4800.1,0.798013,0.378088042,8.8765126911,43.75,0,25,25,6.25,0,0,0.0311546326
8.90703,12.14652,5637.83,0.764127,0.446282332,10.1578961671,47.36842105,0,31.57894737,21.05263158,0,0,0,0.0464401928
9.12892,10.84451,5809.89,0.750356,0.463518768,10.162330228,47.36842105,0,31.57894737,21.05263158,0,0,0,0.0452118537
6.68324,8.79609,5531.26,0.775022,0.463923813,9.0658770036,47.36842105,0,31.57894737,21.05263158,0,0,0,0.0438692506
8.79058,10.56727,5929.64,0.762881,0.45007369,10.3323147479,47.36842105,0,31.57894737,21.05263158,0,0,0,0.0481051839
10.75682,12.07177,5953.54,0.759696,0.45953877,10.1640581655,47.36842105,0,31.57894737,21.05263158,0,0,0,0.0468319554
7.68347,9.55384,5951.89,0.765664,0.454551771,9.3508126272,47.36842105,0,31.57894737,21.05263158,0,0,0,0.0432856876
8.8906,10.34892,5781.97,0.763582,0.441878772,12.3665832049,47.36842105,0,31.57894737,21.05263158,0,0,0,0.0510379623
11.1461,13.74502,6021.2,0.766287,0.45401766,10.2078319505,47.36842105,0,31.57894737,21.05263158,0,0,0,0.0473510408
9.49631,12.30973,4348.6,0.777806,0.55801202,10.4858858242,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0468510632
11.67767,12.81905,2921.03,0.701217,0.59042973,10.8349585675,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0332822109
6.71185,8.49562,4481.43,0.797864,0.574445545,9.5232991534,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0430656654
10.99452,12.03118,2862.07,0.704376,0.575582588,13.7071315537,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0457431419
14.43088,15.58215,2993.87,0.73484,0.503253363,9.3849914923,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0229829998
11.53344,12.68518,2973.08,0.702371,0.58589487,10.940144849,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0355919721
11.86325,13.15415,2964.72,0.702171,0.588024712,10.6624236252,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0330551082
11.78,12.83994,2879.26,0.700911,0.586646288,10.6825728932,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0330370673
9.04111,11.31584,3343.41,0.741627,0.562148934,16.9487304188,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0625232681
14.6182,15.72818,2940,0.706953,0.581139925,10.6942983295,44.44444444,0,11.11111111,22.22222222,22.22222222,0,0,0.0336069464
9.80516,10.49079,3222.86,0.644039,0.538155279,14.4350613946,40,0,40,16,4,0,0,0.059499055
12.71724,15.57332,3158.24,0.664105,0.471378244,15.2511023481,40,0,40,16,4,0,0,0.0484019364
9.71222,11.67857,3090.68,0.649683,0.519968295,11.8536204583,40,0,40,16,4,0,0,0.0358990758
8.46404,9.69952,4740.07,0.797637,0.49362279,10.0638137384,55.55555556,0,22.22222222,22.22222222,0,0,0,0.0518488076
10.8571,12.06868,3709,0.774324,0.507533164,9.5876249099,55.55555556,0,22.22222222,22.22222222,0,0,0,0.04192894
15.41928,16.42274,3346.88,0.749487,0.422125049,11.0158261788,55.55555556,0,22.22222222,22.22222222,0,0,0,0.0362551581
12.05993,12.44845,3740.25,0.772242,0.492426797,9.9540853245,55.55555556,0,22.22222222,22.22222222,0,0,0,0.042672853
13.11788,15.46735,5091.68,0.788115,0.449721003,9.6968935169,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0415000637
12.23737,15.07328,5555.66,0.785115,0.469872464,9.988153462,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0454658464
9.14225,12.52497,5441.07,0.792934,0.46662986,9.4337530716,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0427129811
10.46015,11.78106,4548.31,0.779009,0.484776903,9.2722080345,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0377369269
12.5977,14.34139,5619.82,0.79419,0.400409823,8.6940763432,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.03221627
7.01128,9.49092,5879.41,0.796253,0.462088386,8.8775574582,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0399153373
7.37535,9.96111,5897.57,0.793678,0.464392237,8.9725889078,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0401822598
7.63961,10.60246,5663.39,0.795934,0.46138842,8.826778452,47.05882353,0,23.52941176,23.52941176,5.882352941,0,0,0.0403046273
10.94726,12.55916,4797.23,0.791161,0.446200082,8.4686600255,50,0,25,12.5,12.5,0,0,0.0351862843
11.09312,12.19967,5666.15,0.761651,0.419801441,9.7923179387,50,0,40,10,0,0,0,0.0454591171
11.29041,12.23212,5275.12,0.76741,0.410008202,12.6013350137,50,0,40,10,0,0,0,0.0624558945
14.7076,15.86297,5279.93,0.77868,0.359029655,10.4858421314,50,0,40,10,0,0,0,0.0355349437
11.1848,12.33017,5517.13,0.764121,0.41685152,9.81775487,50,0,40,10,0,0,0,0.04474993
12.07938,14.20152,5545.45,0.756449,0.418884106,9.7012313578,50,0,40,10,0,0,0,0.0425186213
11.93708,13.85624,5251.37,0.750619,0.418357895,10.1479884711,50,0,40,10,0,0,0,0.0446187637
9.14489,12.19216,6010.73,0.785499,0.394461074,11.061802361,50,0,40,10,0,0,0,0.0530178514
12.6179,15.60613,5820.68,0.763905,0.41530345,9.8592604733,50,0,40,10,0,0,0,0.0463610838
12.48869,15.50637,5566.71,0.768873,0.412066644,9.5174195194,50,0,40,10,0,0,0,0.0440362966
6.43107,7.41303,2834.09,0.789175,0.782714159,16.2256567859,50,0,0,50,0,0,0,0.173600396
5.12169,9.13363,1969.02,0.769218,0.805192334,15.1020913794,50,0,0,50,0,0,0,0.1253299326
4.0395,6.70903,2504.66,0.799356,0.815306728,15.9319706778,50,0,0,50,0,0,0,0.1711091894
4.58894,5.68506,1325.77,0.67899,0.918767775,17.8369554176,50,0,0,50,0,0,0,0.1649467896
4.25919,7.56955,1610.41,0.671643,0.908215924,17.0329310887,50,0,0,50,0,0,0,0.1555046719
5.41302,6.17262,1414.67,0.619272,1.046055375,17.4268731991,50,0,0,50,0,0,0,0.2016551075
9.70902,11.77247,1939.05,0.716527,0.783645511,14.3424835338,50,0,0,50,0,0,0,0.0824767313
4.60801,5.6453,719.726,0.390138,1.12898538,21.3153943831,50,0,0,50,0,0,0,0.3128435503
8.43406,14.30212,2042.95,0.724441,0.775468647,19.5787188016,50,0,0,50,0,0,0,0.2129798099
6.33279,11.87334,2307.8,0.65696,0.698605699,15.6339108519,50,0,0,50,0,0,0,0.147180928
6.2122,6.35077,517.04,0.297775,1.187930244,28.9116648833,50,0,0,50,0,0,0,0.4813661667
5.37796,13.47769,1512.72,0.64218,0.928115308,19.5516013896,50,0,0,50,0,0,0,0.2356467312
3.80623,7.57281,1094.73,0.534458,1.006348199,20.2860928649,50,0,0,50,0,0,0,0.2070110903
7.05167,8.90418,2809.79,0.792903,0.721208768,15.5524766304,50,0,0,50,0,0,0,0.1273434725
4.90843,5.13394,647.517,0.416321,1.113243917,20.0794032837,50,0,0,50,0,0,0,0.2131160478
3.8191,6.01,2337.69,0.730902,0.767560734,16.9535331655,60,0,20,20,0,0,0,0.1951944572
4.92064,6.06973,2307.33,0.698184,0.774733847,17.0351516053,60,0,20,20,0,0,0,0.2103281239
4.81933,5.55884,1373.08,0.631663,0.850051767,18.6417287589,60,0,20,20,0,0,0,0.2460453007
4.01782,5.35421,2682.29,0.74021,0.763364024,17.2796755298,60,0,20,20,0,0,0,0.2590740225
8.3432,8.57246,3305.02,0.763635,0.62871631,12.9902958718,60,0,20,20,0,0,0,0.0850041201
8.46141,14.07312,1966.95,0.683785,0.726935329,19.2253330544,60,0,20,20,0,0,0,0.2096572737
6.40642,12.34898,2358.69,0.628802,0.633250502,16.5571727562,61.53846154,0,23.07692308,15.38461538,0,0,0,0.1914605564
6.03128,9.4252,4518.49,0.751198,0.515708503,12.0662044286,56.25,0,30,13.75,0,0,0,0.06951764
7.65839,9.56386,4617.4,0.727657,0.500225266,12.4914586058,56.75675676,0,32.43243243,10.81081081,0,0,0,0.0608274892
5.3904,6.89049,2553.81,0.583657,0.658732054,15.3410746616,56.75675676,0,32.43243243,10.81081081,0,0,0,0.0828299593
9.55935,10.22266,3548.17,0.741533,0.590555277,13.0776807323,55.10204082,0,24.48979592,20.40816327,0,0,0,0.0700998325
5.35711,15.43101,5354.73,0.783661,0.436125935,10.0682198513,57.14285714,0,34.28571429,8.571428571,0,0,0,0.0483300865
9.09224,10.30222,3335.82,0.678221,0.535588664,11.394523062,60,0,33.33333333,6.666666667,0,0,0,0.0434440733
8.30604,11.34428,4126.06,0.766518,0.436956917,9.1424241839,60,0,33.33333333,6.666666667,0,0,0,0.0340495792
5.99374,8.15094,3134.26,0.605836,0.655435376,14.8071805705,60,0,33.33333333,6.666666667,0,0,0,0.090523051
12.9048,13.38167,4061.55,0.771484,0.514137623,13.2344831638,57.89473684,0,26.31578947,15.78947368,0,0,0,0.0711408852
9.79932,11.67901,5538.02,0.797263,0.423667385,10.0917782195,60,0,33.33333333,6.666666667,0,0,0,0.0560556354
7.13764,14.24019,4978.32,0.784193,0.409743528,8.3161841197,60,0,33.33333333,6.666666667,0,0,0,0.034126046
9.43518,11.57134,4920.18,0.74786,0.400184839,8.5693522117,57.89473684,0,36.84210526,5.263157895,0,0,0,0.0331943432
8.02684,10.94864,3935.22,0.753872,0.467284724,9.0867986652,57.14285714,0,28.57142857,14.28571429,0,0,0,0.0321529516
5.76693,7.7941,2638.14,0.584929,0.700927086,14.911052883,57.14285714,0,28.57142857,14.28571429,0,0,0,0.0770261692
12.29692,12.79882,3891.17,0.76309,0.53577724,13.0119157186,55.55555556,0,22.22222222,22.22222222,0,0,0,0.0659981867
13.25028,16.03032,4335.05,0.785473,0.442432772,12.009059535,57.14285714,0,28.57142857,14.28571429,0,0,0,0.0634848039
8.15596,14.41353,4711.56,0.791491,0.434909984,10.5153872308,57.14285714,0,28.57142857,14.28571429,0,0,0,0.0443285278
4.72361,7.01648,3423.03,0.673597,0.707360191,13.0453429099,42.85714286,0,14.28571429,42.85714286,0,0,0,0.072664921
8.55127,10.21875,4017.53,0.756795,0.528185794,10.5708835356,45.45454545,0,18.18181818,36.36363636,0,0,0,0.0420825086
4.64224,7.44154,3542.29,0.654991,0.667052282,13.2110731744,50,0,25,25,0,0,0,0.0823015154
8.56917,10.27689,4207.64,0.753314,0.514168702,10.8029771932,50,0,25,25,0,0,0,0.0481347342
11.4126,14.71774,4538.1,0.764298,0.358524748,7.0113301188,60,0,30,10,0,0,0,0.0235382099
11.41258,12.92876,3919,0.69642,0.448155935,8.8128833806,60,0,30,10,0,0,0,0.0276495778
14.92776,15.35337,2833.06,0.65102,0.44707306,9.6216970464,52.38095238,0,28.57142857,19.04761905,0,0,0,0.0223432302
14.61649,15.80271,5067.72,0.793853,0.388372264,8.8621337064,44.44444444,0,33.33333333,16.66666667,5.555555556,0,0,0.0342597639
14.38204,15.41091,4674.75,0.750408,0.39251156,8.1936837069,42.10526316,0,36.84210526,15.78947368,5.263157895,0,0,0.028137841
6.97317,9.32763,3110.02,0.710883,0.629704151,10.5963062637,33.33333333,0,16.66666667,41.66666667,8.333333333,0,0,0.0377808854
6.9064,9.75463,4743.04,0.78913,0.501655971,11.5769881343,43.47826087,0,26.08695652,21.73913043,8.695652174,0,0,0.0598740519
4.72361,7.01648,3423.03,0.675184,0.707360191,13.0379004668,42.85714286,0,14.28571429,42.85714286,0,0,0,0.0730719008
8.55127,10.21875,4017.53,0.757898,0.528185794,10.581078857,45.45454545,0,18.18181818,36.36363636,0,0,0,0.0427264036
4.9746,7.06856,3764.52,0.674872,0.651281855,13.0266834528,50,0,25,25,0,0,0,0.0839530012
8.26339,10.03532,4142.78,0.76984,0.499189642,9.7424474352,50,0,25,25,0,0,0,0.0417015001
6.93791,13.87893,5406.38,0.780802,0.423801895,9.9369276295,50.4950495,0,29.7029703,19.8019802,0,0,0,0.0411736743
9.09021,11.33974,5637.52,0.795685,0.385480001,8.2795022851,52.17391304,0,32.60869565,15.2173913,0,0,0,0.033209923
14.02001,16.33759,5145.18,0.788568,0.359413998,8.7653112128,42.10526316,0,42.10526316,15.78947368,0,0,0,0.0355038672
15.21696,16.33984,4664.95,0.754482,0.360297394,9.634797116,40,0,45,15,0,0,0,0.0387712212
6.97317,9.32763,3110.02,0.710238,0.629704151,10.6042852836,33.33333333,0,16.66666667,41.66666667,8.333333333,0,0,0.0376469378
9.97962,12.87124,6005.87,0.785855,0.380716787,8.241276242,55.55555556,0,38.88888889,5.555555556,0,0,0,0.038010807
11.52722,13.8847,6059.18,0.788013,0.365160503,8.7663714255,55.55555556,0,38.88888889,5.555555556,0,0,0,0.0395898764
11.07157,13.33591,6095.23,0.793458,0.350931415,8.5094266508,55.55555556,0,38.88888889,5.555555556,0,0,0,0.035962772
13.42414,15.8771,3521.79,0.735501,0.547880843,11.0244685931,50,0,20,10,20,0,0,0.0395858229
12.34656,14.99655,3408.64,0.719931,0.570033545,10.7869834592,50,0,20,10,20,0,0,0.0376692882
12.0582,12.68697,3039.47,0.703842,0.568220941,9.6617434196,50,0,20,10,20,0,0,0.0289182982
10.04972,11.93121,3444.36,0.739243,0.573419411,10.3862915404,50,0,20,10,20,0,0,0.0357695671
11.0067,11.49063,3307.88,0.726885,0.553281628,11.3514961831,50,0,20,10,20,0,0,0.0386519727
14.1118,16.18794,2993.75,0.699553,0.486216816,10.5263902666,50,0,20,10,20,0,0,0.0272058826
12.22758,13.07735,3082.61,0.708219,0.564907782,9.6789868948,50,0,20,10,20,0,0,0.0286130834
12.00907,12.74348,2999.29,0.703508,0.563654393,9.4991842363,50,0,20,10,20,0,0,0.0281086758
10.09509,12.21974,3001.7,0.689375,0.535616421,11.1828648242,50,0,20,10,20,0,0,0.0269360085
15.3681,16.08613,3001.89,0.701351,0.563254433,10.2878531928,50,0,20,10,20,0,0,0.0295980322
14.73836,15.70581,3019.36,0.708907,0.558358408,9.5330672139,50,0,20,10,20,0,0,0.028329073
18.78404,19.35609,3014.34,0.726174,0.518653645,11.694335152,50,0,20,10,20,0,0,0.0351119095
11.66397,13.46897,3664.48,0.720534,0.473072334,10.6981140438,41.66666667,0,41.66666667,16.66666667,0,0,0,0.0437669478
15.66587,16.72032,3673.71,0.751481,0.414861967,13.7848251382,41.66666667,0,41.66666667,16.66666667,0,0,0,0.0527396196
15.50077,17.27038,3646.35,0.714794,0.48090442,9.7158516205,41.66666667,0,41.66666667,16.66666667,0,0,0,0.0394239231
14.86941,17.34476,3657.89,0.718344,0.47658418,9.35218429,41.66666667,0,41.66666667,16.66666667,0,0,0,0.0374659393
11.73523,14.84404,4918.32,0.773658,0.476512219,9.9448118988,50,0,30,0,20,0,0,0.0441653026
10.57405,13.95822,4361.76,0.739898,0.497822627,9.6777069539,50,0,30,0,20,0,0,0.0384953932
12.00422,13.4408,3665.16,0.708009,0.500022751,8.9659549144,50,0,30,0,20,0,0,0.0289935229
7.90746,10.46847,5540.8,0.797478,0.490736164,9.6158419056,50,0,30,0,20,0,0,0.0458458484
11.54687,12.77943,3663.69,0.710077,0.488318786,10.1413281126,50,0,30,0,20,0,0,0.0337837783
11.03931,12.08785,3668.42,0.714232,0.473173576,10.6621353841,50,0,30,0,20,0,0,0.0306284182
14.75342,16.89936,3633.65,0.709307,0.492046465,8.9541784235,50,0,30,0,20,0,0,0.0288306421
10.10282,11.54909,3215.66,0.616527,0.482049885,9.4323056131,50,0,50,0,0,0,0,0.0342475773
11.66084,12.30593,3238.8,0.630414,0.462258592,12.2777499986,50,0,50,0,0,0,0,0.0491357576
15.5034,16.4831,3249.1,0.627151,0.469662131,10.6418633281,50,0,50,0,0,0,0,0.0406750365
14.8914,16.29561,3238.71,0.628669,0.465783712,9.9257764496,50,0,50,0,0,0,0,0.0380710677
17.34251,18.43775,7164.37,0.799326,0.295894027,8.521665768,52.63157895,0,47.36842105,0,0,0,0,0.0425739493
14.5136,15.91007,7191.88,0.79874,0.299242767,8.5108038083,52.63157895,0,47.36842105,0,0,0,0,0.0428723083
17.88844,18.95952,7174.47,0.798196,0.293625644,8.5438091441,52.63157895,0,47.36842105,0,0,0,0,0.0430523989
13.46785,14.92716,4915.46,0.797028,0.444070541,9.6924898821,47.05882353,0,17.64705882,11.76470588,23.52941176,0,0,0.0398671783
16.7045,17.89378,4864.39,0.799075,0.437216452,9.599872046,47.05882353,0,17.64705882,11.76470588,23.52941176,0,0,0.0387226139
16.70332,17.86996,4797.27,0.79774,0.436348673,9.6732093821,47.05882353,0,17.64705882,11.76470588,23.52941176,0,0,0.0384155799
10.00226,12.63407,5978.96,0.772802,0.374882453,8.5554669008,57.89473684,0,42.10526316,0,0,0,0,0.0407259364
11.52336,12.80075,6020.52,0.774491,0.361454187,9.3275428031,57.89473684,0,42.10526316,0,0,0,0,0.0432309539
15.5479,16.68984,5973.38,0.79975,0.316829449,9.0302257239,57.89473684,0,42.10526316,0,0,0,0,0.0391803225
11.06085,12.65888,5950.63,0.775146,0.34971448,8.7609239555,57.89473684,0,42.10526316,0,0,0,0,0.0353575701
12.07841,14.76515,5382.05,0.783806,0.449440843,9.6568763242,55.55555556,0,27.77777778,5.555555556,11.11111111,0,0,0.0431957014
11.38067,12.14017,4866.87,0.759851,0.438999738,9.861374773,55.55555556,0,27.77777778,5.555555556,11.11111111,0,0,0.0359653106
14.84227,16.71182,5311.11,0.798912,0.438862901,9.6122723382,55.55555556,0,27.77777778,5.555555556,11.11111111,0,0,0.0449501464
10.03499,12.35585,4899.54,0.788795,0.445932125,9.4724589928,61.11111111,0,27.77777778,5.555555556,5.555555556,0,0,0.0439418189
11.5709,13.16735,4915.23,0.794284,0.428970844,10.4935319824,61.11111111,0,27.77777778,5.555555556,5.555555556,0,0,0.0491588929
11.07295,13.06855,4846.07,0.795984,0.416797645,9.8682259458,61.11111111,0,27.77777778,5.555555556,5.555555556,0,0,0.04146518
14.7313,17.23222,5007.3,0.794903,0.432982789,9.6413828345,61.11111111,0,27.77777778,5.555555556,5.555555556,0,0,0.045092137
10.74785,11.48697,4713.97,0.799153,0.524302768,13.4062878659,60,0,20,10,10,0,0,0.0853368642
13.34809,15.82775,4885.64,0.793867,0.448252432,11.9605932023,60,0,30,10,0,0,0,0.0738444473
10.02348,12.21227,4074.45,0.748141,0.475054689,9.3339689228,60,0,30,10,0,0,0,0.0381108745
11.56618,12.93513,3987.13,0.754136,0.456507299,11.3438543781,60,0,30,10,0,0,0,0.0488295174
15.59721,16.55734,3621.88,0.779607,0.399572949,11.6077349038,60,0,30,10,0,0,0,0.0381849216
11.13726,12.71672,3733.98,0.739329,0.439699299,10.6573671608,60,0,30,10,0,0,0,0.0373872914
