PLD (Å),LCD (Å),Sacc (m2/gr),Porosity,Density (gr/cm3),NH2 - 10 bar (mol/kg)
8.55852,9.69652,4879.31,0.744705,0.457437754,0.4407746313
9.63598,11.35257,2740.88,0.638841,0.582211272,0.293379691
7.81535,9.60313,4204.77,0.699709,0.517801726,0.3719308565
9.40955,10.04495,2191.49,0.5958,0.659464687,0.2425036854
9.40757,10.69286,2313.67,0.591572,0.626431616,0.2548745234
9.01295,10.07908,2676.29,0.631718,0.607222988,0.2810342985
9.70309,11.1682,2941.38,0.617191,0.543776664,0.3043690359
8.70115,10.46512,2522.81,0.610609,0.626158897,0.2594187789
13.25347,14.88796,5432.95,0.781307,0.39710205,0.5141371318
7.26848,9.61668,4150.97,0.666486,0.523534379,0.3497084247
7.75862,9.02483,2254.05,0.565705,0.666253257,0.2229829474
8.8539,10.24937,2479.84,0.609486,0.628907611,0.2596846336
13.37461,14.67542,5010.4,0.751417,0.39942823,0.493779772
6.72802,9.358,3933.05,0.652781,0.526103316,0.3361608322
8.98379,9.6103,2064.38,0.530388,0.670906465,0.208537503
7.41626,9.70967,4147.88,0.706526,0.52717184,0.3647260955
9.85245,10.59111,2149.41,0.591786,0.67363364,0.2355018629
13.47961,14.58214,4961.2,0.793238,0.422453239,0.4934065379
7.94858,9.90062,3847.08,0.682458,0.555645179,0.33924016
10.13217,11.67163,3994.86,0.727196,0.508468211,0.3858327076
13.89597,15.02678,3845,0.685357,0.478614738,0.3930029758
8.68268,10.45054,5430.55,0.764154,0.422471145,0.4874425618
9.9951,11.08737,3567.12,0.68927,0.530245307,0.3509169033
7.54716,9.99354,4313.91,0.732,0.499254352,0.3910768973
9.33188,9.89432,2517.07,0.607729,0.636575274,0.256851294
7.43536,9.95235,5330.69,0.750161,0.438839342,0.4585586847
10.09047,10.64392,3076.56,0.650958,0.553353002,0.320163931
9.81833,10.89918,3738.87,0.704416,0.532530438,0.3553781415
13.74873,14.87535,3724.16,0.691613,0.495378955,0.3776383977
7.81371,9.7451,5433.28,0.782468,0.435113608,0.4847021899
9.86029,10.6403,3466.26,0.695246,0.548429735,0.343055547
14.67495,16.55738,3346.76,0.687198,0.501379658,0.3719481113
7.50126,10.16478,3532.6,0.668649,0.558766344,0.327903526
8.53503,10.30676,5143.87,0.774791,0.439790817,0.4729104468
9.34466,10.50491,3529.98,0.698804,0.552329151,0.3448512747
12.72664,14.21655,4594.22,0.785633,0.364156275,0.5380943505
12.72542,14.10849,3361.25,0.648544,0.546234412,0.3243246391
9.86558,10.66313,2769.01,0.65638,0.600416178,0.2973757858
10.00721,11.34493,2897.73,0.62104,0.541621563,0.3081565524
12.72012,14.96745,4576.31,0.765317,0.362011891,0.5226383958
12.72012,14.52076,3310.33,0.614758,0.543017836,0.3063632221
12.18325,14.47407,4777.8,0.796022,0.34722585,0.5684782611
12.18325,13.71149,3759.21,0.672583,0.520838775,0.3511226731
9.35962,10.23034,2499.4,0.639844,0.649024772,0.2710032371
8.90053,10.83064,5431.09,0.788552,0.404910469,0.5145192859
9.61204,11.47322,4000.81,0.728709,0.509239415,0.3849750493
7.66888,10.32255,3916.07,0.695517,0.532515247,0.3516609865
9.58459,10.70121,3292.69,0.667121,0.555631824,0.3283255309
8.65895,10.49469,4851.29,0.750669,0.452823829,0.4449808803
9.17382,9.93928,3069.64,0.637747,0.573101606,0.3019988163
8.30684,9.58195,2566.72,0.573154,0.620779088,0.2468499478
14.29517,16.07224,4628.5,0.766075,0.458387782,0.4374477594
9.03805,11.14714,4021.7,0.733316,0.509284854,0.3920948742
13.17717,14.76575,4329.56,0.707078,0.476943101,0.3981510637
8.12622,9.9401,5426.24,0.769014,0.421537339,0.4877117626
9.49627,10.9967,3782.67,0.693371,0.531888046,0.3517335799
14.03217,16.64502,4167.14,0.706343,0.450910351,0.4303332325
9.0618,10.48218,5653.01,0.782233,0.396987514,0.5206495812
9.07159,10.99022,4179.7,0.707685,0.501758154,0.376075011
7.68767,10.63226,3616.42,0.687814,0.551663296,0.3314733375
10.02562,11.44562,2904.72,0.618296,0.543491944,0.3036676439
7.61751,12.4449,4414.34,0.753086,0.480992885,0.431018778
7.44935,9.70399,4753.45,0.716286,0.458430676,0.4291448433
11.13631,14.81049,4495.32,0.716469,0.447722901,0.4261656674
12.35287,15.46602,5466.01,0.797185,0.30189102,0.6452863268
12.35276,15.11703,3918.52,0.67215,0.45283653,0.3968301759
9.47277,11.30592,4970.02,0.793351,0.414186583,0.4969702688
11.05258,13.44086,4997.66,0.786108,0.429958805,0.4787216411
9.41105,11.35049,4962.73,0.784124,0.419274146,0.4899053614
5.06903,6.29306,2749.05,0.585917,0.659799828,0.2108278798
4.45042,5.8929,2425.44,0.589623,0.713779662,0.1942973561
11.91052,15.4661,3373.32,0.696677,0.54418198,0.3324029897
11.38476,14.17915,6633.3,0.784574,0.329506871,0.6092453849
18.56658,19.02013,5023.45,0.727815,0.381169549,0.4930511443
16.56071,19.15047,6330.36,0.792896,0.332422691,0.5929314515
13.27713,14.98031,4540.87,0.763263,0.408450705,0.4578963496
15.82525,18.13676,5109.55,0.794404,0.420485292,0.4814450328
19.28763,19.9304,6051.47,0.789499,0.365052533,0.5452122889
12.30285,15.31232,5488.46,0.790722,0.300591835,0.645057937
12.30283,14.95809,3853.88,0.662316,0.450887752,0.3907271681
18.70886,19.0138,4832.86,0.75621,0.374712308,0.5116932466
17.0371,19.76498,5527.41,0.789591,0.351311845,0.5694590226
12.40279,15.38708,5227.39,0.794472,0.325220396,0.6119399849
12.40279,15.03425,3616.21,0.663307,0.487830593,0.3725831042
12.26617,15.61726,5636.67,0.794425,0.335658146,0.5943034176
12.40201,13.05365,5944.17,0.796336,0.401650199,0.5302892766
12.47042,14.19496,6136.01,0.777057,0.364072903,0.5508697587
12.23864,13.13002,5745.44,0.729022,0.38702936,0.4882985137
12.06694,13.01288,5726.06,0.746204,0.40654469,0.4860315024
15.14001,15.9898,4548.38,0.79954,0.407151851,0.507812422
12.45163,14.04734,5431.63,0.795976,0.387207381,0.5272772867
12.36168,13.28195,5015.88,0.73375,0.413631279,0.4823267251
12.52479,16.00482,5341.8,0.786555,0.307837401,0.6195519895
12.52479,15.68016,3696.67,0.652999,0.461756102,0.3729613323
12.2269,15.06185,5314.47,0.795584,0.318121968,0.6155867534
12.2269,14.78981,3741.54,0.669634,0.477182953,0.3782014636
13.34043,14.08128,3901.65,0.689781,0.502959639,0.3612996276
12.65066,13.34785,4758.34,0.798889,0.358247596,0.5471698027
12.65066,13.10236,3645.19,0.678767,0.537371394,0.3422327282
13.70126,14.98088,6556.08,0.797158,0.337472169,0.6028467229
13.5231,14.6996,5994.25,0.771348,0.355134357,0.5565604598
12.84307,14.17315,4727.81,0.753489,0.372816681,0.5106077419
12.8432,13.99878,2979.61,0.589476,0.559225021,0.2920335188
13.87299,15.80974,4945.11,0.789891,0.406999568,0.4899624794
12.63633,14.807,5504.57,0.757025,0.363454902,0.5281083847
11.33756,12.83674,6105.45,0.780083,0.378435703,0.5280619613
12.1222,14.75529,4620.1,0.767968,0.349661559,0.5488556932
12.1222,14.46522,2844.43,0.620529,0.524492338,0.3221419258
14.08003,15.04514,5447.53,0.770302,0.366072272,0.526537992
13.41902,14.92679,5373.13,0.790304,0.383295968,0.5218277245
15.06513,16.10181,5141.18,0.764773,0.380187679,0.5113386901
13.70022,15.61043,4278.89,0.672051,0.432201282,0.4262846862
14.39876,16.6263,3869.58,0.700025,0.461610683,0.4093760288
13.42577,16.33628,5663.56,0.795512,0.316275637,0.6239359037
14.62574,16.65514,3339.2,0.702997,0.501892259,0.3774645718
4.81622,15.90484,3484.83,0.679148,0.545039784,0.329119789
8.08993,12.88293,6011.98,0.757968,0.371087287,0.5295977529
11.45373,17.18004,5853.23,0.782033,0.367711639,0.5573422802
12.79303,15.4709,3417.9,0.748079,0.567119352,0.3446441808
11.79867,14.57989,3407.68,0.734368,0.591385832,0.3306648457
11.35474,13.11687,3166.25,0.734284,0.58796116,0.3305776128
9.91232,11.77894,3287.76,0.760582,0.596898774,0.3529509375
8.25232,10.21016,4204.91,0.775738,0.567354698,0.3634236592
13.80304,16.1746,2948.49,0.721696,0.502922866,0.3865499247
11.10307,12.82931,3727.37,0.744247,0.580049724,0.3473890452
9.63107,12.05618,4164.34,0.766415,0.578422772,0.3572642959
12.2924,12.88975,2851.96,0.72043,0.586015709,0.323608533
8.03025,11.4242,3665.16,0.764188,0.554697716,0.3621501864
14.98577,16.71335,3424.03,0.743482,0.583870014,0.3404538489
14.67721,16.45858,3737.56,0.757773,0.574763255,0.3545297254
11.3492,13.36613,4647.67,0.753462,0.485350567,0.4154374366
11.07061,12.60397,3390.2,0.742118,0.515816192,0.3956355773
12.08257,13.34963,3420.48,0.746013,0.495442014,0.3983668895
15.50845,16.55677,3439.85,0.772814,0.43248571,0.4568862209
11.34119,12.79053,3438.03,0.753279,0.475819718,0.4247291871
16.30163,17.06618,3412.73,0.738969,0.502513254,0.3955335715
15.82487,17.16545,3432.71,0.74345,0.496867792,0.4022390672
10.97113,13.91449,4783.65,0.793373,0.494142883,0.4214285971
10.01573,13.23045,4198.21,0.761628,0.516742198,0.3900351883
12.15348,13.16312,3676.74,0.736893,0.518314915,0.3754319833
10.84872,11.58546,3442.11,0.718056,0.529253585,0.3621017967
9.4763,11.42147,4846.2,0.796398,0.497952212,0.4189321991
15.18044,16.11609,4525.61,0.794197,0.437636021,0.4600360175
12.63818,13.43284,3413.33,0.726574,0.518344239,0.3694084594
9.68791,12.64574,5169.68,0.796012,0.507471051,0.4231948709
12.85318,13.68742,3402.78,0.72684,0.517935562,0.3668584468
8.7274,12.19249,4727.2,0.788907,0.487519048,0.4242719847
13.0369,14.73709,4951.27,0.792825,0.503262496,0.4202334104
10.89193,11.35157,3077.05,0.643756,0.501701801,0.3516520294
11.68805,12.16033,3095.78,0.657782,0.481353997,0.3504584213
11.07617,11.66892,3042.36,0.642995,0.464524938,0.3848041809
15.88366,16.47838,3096.67,0.652369,0.489008309,0.3525792745
15.6352,16.15568,3081.68,0.654624,0.485767452,0.3563666559
10.98097,12.41991,5726.93,0.794071,0.393373562,0.5457432936
11.18854,12.4642,5664,0.792739,0.365005676,0.5618565637
11.68138,11.96917,4645.45,0.775781,0.460891711,0.4343965637
12.75341,15.44583,4603.71,0.799651,0.464222273,0.448367532
11.01428,12.06623,3809.64,0.768207,0.496330474,0.4319686834
12.00079,12.73197,3744.07,0.778073,0.47701885,0.4313873007
11.25773,12.5807,3526.75,0.752461,0.45778224,0.4635027564
7.5165,9.98911,4793.62,0.774109,0.497886803,0.4113733881
11.63411,13.31803,3067.25,0.678541,0.508369532,0.3761873302
11.86753,14.90756,4367.16,0.755066,0.44341563,0.4580505224
9.92321,12.3031,3766.46,0.731324,0.516194532,0.3847519967
9.5899,12.67314,4278.47,0.735746,0.492011704,0.3964564449
14.9052,16.61744,3772.49,0.742228,0.511459796,0.384732686
8.20888,11.00186,3544.96,0.72987,0.58955147,0.3259395379
6.78064,8.02643,3554.47,0.74251,0.612516654,0.3114875776
9.19152,11.45358,2659.26,0.704482,0.599643062,0.3043644057
12.45589,14.73703,2482.32,0.660037,0.524411597,0.3716597546
10.40875,13.28684,2549.76,0.643508,0.580714167,0.3209866484
12.65635,14.97624,2635.57,0.696118,0.604452644,0.3048880485
17.94726,18.82854,5116.47,0.797138,0.392081124,0.4944398349
11.69949,12.26807,2731.47,0.6932,0.54449096,0.3264233198
15.57197,16.16443,2643.16,0.705448,0.471943182,0.4047784795
15.57429,17.11018,2715.75,0.699364,0.547914609,0.3306345163
11.03717,12.0165,3221.56,0.763481,0.538736039,0.3935898189
12.01088,12.74369,3155.59,0.763579,0.519292006,0.3843129932
10.91468,13.07685,3615.7,0.761135,0.499254645,0.4127895382
14.76258,16.44776,3952.3,0.786619,0.517355055,0.4060633528
10.65777,13.58941,5855.25,0.784357,0.402328428,0.5151559003
12.82342,13.18765,4751.96,0.739192,0.421803714,0.4688505013
10.7975,11.65694,4688.42,0.741408,0.429062254,0.4687348972
12.01623,12.8575,4739.32,0.742662,0.411732667,0.4691454402
15.40991,16.04641,4589.66,0.766329,0.359864233,0.5520855046
12.69357,13.38575,4766.68,0.743334,0.418353979,0.4751020192
12.99985,13.56155,4777.05,0.737986,0.420964014,0.4730433757
12.92267,13.2755,4758.45,0.740818,0.418535426,0.4740037796
11.26263,12.46354,4662.18,0.745192,0.396983529,0.4968193002
15.61855,16.07139,4785.47,0.742702,0.415421048,0.4792273096
6.04253,7.69312,4550.26,0.738432,0.555805601,0.3568979765
10.34297,11.17586,3360.39,0.707453,0.544787244,0.3342158952
14.67949,16.147,3296.06,0.70753,0.474663293,0.3880622567
11.15471,12.10944,3326.57,0.698481,0.555343466,0.3362097541
9.56301,12.66174,3743.41,0.687608,0.531422356,0.3491266847
10.92968,14.01556,3475.15,0.69119,0.552539694,0.3259501219
5.70848,7.14455,4294.71,0.698692,0.621003154,0.2743757346
9.01832,10.79074,2612.33,0.641508,0.607354074,0.2696988025
10.8811,14.20301,2448.54,0.649197,0.607950006,0.2709754972
7.70197,9.39132,4535.48,0.74294,0.535915807,0.3711862786
9.611,11.46595,3478.39,0.700373,0.561526261,0.3341687488
8.56497,10.60159,3578.56,0.723634,0.548434982,0.3527155081
14.07484,15.56554,3064.1,0.683577,0.480234266,0.3814139226
9.21634,11.00912,3519.86,0.708434,0.557302764,0.3466292504
8.26251,10.54452,3379.93,0.654958,0.530462598,0.352437984
12.00855,13.51182,3417.6,0.702534,0.557321469,0.3339332309
11.95716,13.96339,3597.24,0.704411,0.552559274,0.3445184153
4.94422,7.55951,3900.28,0.637415,0.626841856,0.2637154377
7.1204,9.86809,2586.83,0.601611,0.612880968,0.246447332
10.31044,12.64183,2446.52,0.621975,0.590297121,0.2855578695
8.56583,10.80349,3580.88,0.746548,0.615396049,0.3095718719
10.6178,12.64264,2424.39,0.693198,0.64429583,0.2828465547
10.82187,12.03679,2451.99,0.705259,0.632386037,0.2883932459
14.00613,15.77419,2347.88,0.700423,0.550649981,0.3500776567
11.15038,11.82294,2426.05,0.686525,0.607545962,0.3090494902
12.88958,15.41973,4190.31,0.792233,0.511043502,0.3989076355
10.36402,13.29629,4148.89,0.781967,0.528624921,0.3937919585
12.8903,13.72153,3267.52,0.762839,0.528592971,0.3878495507
11.05493,12.1205,3451.37,0.778439,0.538119618,0.4037304284
15.44514,16.47033,3100.73,0.746953,0.449555566,0.4611472711
12.70006,13.82587,3240.8,0.761106,0.524634553,0.3897612034
12.95578,13.82875,3223.89,0.759206,0.525570687,0.3898036846
11.16299,12.91349,3175.1,0.740424,0.498700317,0.4065117651
15.74962,16.95913,3249.21,0.763464,0.520729881,0.3935059186
9.37862,12.38883,4194.11,0.767056,0.558675903,0.3607217745
8.47614,11.71533,3925.33,0.738123,0.58494023,0.338154139
11.82672,12.80615,3252.6,0.709637,0.591288706,0.3277759727
11.32997,12.04899,3166.78,0.719788,0.576430806,0.3272655223
14.42018,15.56997,3159.32,0.746541,0.503254084,0.3891732786
11.83229,12.65764,3295.05,0.720441,0.586228013,0.3334508857
11.95153,13.17842,3325.53,0.71883,0.588149909,0.3320643922
11.77133,12.88074,3283.17,0.714897,0.586272466,0.330625368
10.59391,11.33485,3231.31,0.73327,0.555375898,0.3515294235
14.89435,16.00692,3226.38,0.713731,0.585967195,0.3287706459
14.48277,15.62737,3302.54,0.716795,0.580986476,0.3341490672
9.08813,12.33898,5944.37,0.772594,0.432890211,0.4811063397
12.70293,12.91433,4782.66,0.748614,0.436526101,0.4604284847
10.60371,11.43999,4923.66,0.759015,0.444578905,0.4643165045
11.87814,12.35894,4833.85,0.754785,0.424825234,0.4599411101
15.31815,15.85684,4608.39,0.764783,0.371619959,0.5347772591
8.2178,10.89914,6010.07,0.793853,0.426505358,0.496428343
12.79291,13.4434,4920.3,0.750663,0.434331203,0.4697793444
12.80106,13.06335,4886.52,0.750894,0.433527308,0.4662594167
8.70772,11.50017,6100.98,0.786953,0.41078071,0.4953540699
15.82187,16.28067,4806.97,0.749606,0.43259223,0.4666175775
15.49132,16.09796,4960.27,0.755058,0.429064035,0.4726286562
12.68139,13.68201,3532.99,0.762885,0.499572544,0.406358827
10.83706,11.99887,3758.41,0.767559,0.507846211,0.4168125372
11.82107,12.89224,3524.96,0.766028,0.487590037,0.4068445978
15.27193,16.29678,3409.27,0.759851,0.42604549,0.4725547347
12.72838,13.8457,3599.81,0.766527,0.495237546,0.4135104525
11.06344,12.44828,3406.86,0.752445,0.468583033,0.4328500412
11.42939,14.49,5179.5,0.774886,0.468835902,0.4441778897
8.90085,11.75145,5281.65,0.781922,0.466031066,0.4507615302
6.60681,7.98282,5603.55,0.778292,0.481661609,0.4378100733
9.80604,12.53875,5300.95,0.788948,0.455817873,0.4562613442
12.9316,14.61755,5344.54,0.799094,0.40143624,0.5084611683
9.48239,12.01652,5316.22,0.780457,0.462866266,0.4492648815
9.71231,11.53693,5403.34,0.795316,0.44532573,0.4610000593
14.14702,16.07128,5343.45,0.786937,0.45887053,0.4588991034
10.38597,13.28,6257.31,0.788787,0.400687082,0.5185084213
9.87671,11.04462,6216.83,0.758639,0.417818226,0.487987438
9.80141,10.89604,6138.69,0.766635,0.406973204,0.4962027446
15.10511,15.75318,5481.24,0.749156,0.35723203,0.5511473322
9.76965,11.30464,6151.5,0.769354,0.414166623,0.4978849335
9.77518,11.45345,6655.62,0.766736,0.414336515,0.4976996704
10.19077,11.52716,6387.73,0.773122,0.413476919,0.5030293192
9.2436,11.63816,6309.78,0.78197,0.396455663,0.5167921439
12.2432,13.74774,6227.08,0.758287,0.413831709,0.487290637
12.97981,15.66702,6055.82,0.763142,0.410992275,0.493786321
9.65709,11.20448,5260.17,0.72907,0.496072399,0.3893303084
8.29718,9.48818,5168.19,0.70816,0.514396608,0.3697304982
6.26068,7.87271,5159.21,0.717896,0.521692513,0.3719143414
9.20259,10.64498,4767.36,0.707718,0.503840802,0.3735564844
13.34649,14.56396,5106.91,0.738905,0.442259598,0.4302682387
7.50901,9.91007,5490.6,0.727056,0.507319688,0.3825724457
8.214,10.72763,5267.64,0.725959,0.512604785,0.3797306498
8.12541,9.37828,5508.22,0.719926,0.51086135,0.3760957803
6.16437,9.7973,5004.9,0.710783,0.488446934,0.3874434873
11.54912,14.12907,5045.56,0.701441,0.5106291,0.3729561796
11.30678,13.71588,5054.59,0.724054,0.508241456,0.3804269476
8.95843,12.13988,4412.22,0.773536,0.567918213,0.361186592
8.62674,11.42509,4335.96,0.763819,0.593409015,0.3448959039
7.18644,10.10311,4518.49,0.77171,0.590083988,0.3498770926
6.27775,8.28721,4409.9,0.785569,0.59402505,0.35941222
7.15162,9.32958,4390.74,0.770826,0.574053704,0.3545220845
12.77829,15.25118,4100.85,0.779644,0.504945084,0.40845684
7.07867,10.39835,4495.04,0.76355,0.587054771,0.3468939826
7.21878,10.44338,4462.46,0.777536,0.585756187,0.3569586624
7.48188,10.1643,4525.89,0.768307,0.584944564,0.3498548068
7.36194,10.78603,4142.19,0.74619,0.562192624,0.3625959019
10.05717,12.91206,4463.48,0.76721,0.585106957,0.3517913951
9.87839,12.64948,4632.07,0.77845,0.579096842,0.3564908734
6.91899,9.79706,5133.22,0.771419,0.507688941,0.4146884028
6.39486,7.52704,5897.49,0.755511,0.514998769,0.4038275161
7.78463,9.00577,5555.08,0.785606,0.497167473,0.4193169676
13.75265,16.04375,4594.78,0.748446,0.437723444,0.45068343
8.49017,11.02597,5258.4,0.776153,0.506328353,0.4170014549
9.62014,12.20768,4795.7,0.772083,0.504480841,0.4123224458
8.51061,12.22799,5275.06,0.777864,0.481368812,0.4245041099
9.30261,11.94599,3917.51,0.696795,0.517888846,0.3546705377
12.98968,14.48526,3754.81,0.679368,0.540505997,0.3363810062
15.05447,15.83875,4800.1,0.798013,0.378088042,0.5396464596
8.90703,12.14652,5637.83,0.764127,0.446282332,0.456958438
9.12892,10.84451,5809.89,0.750356,0.463518768,0.4433202021
6.68324,8.79609,5531.26,0.775022,0.463923813,0.4551240912
8.79058,10.56727,5929.64,0.762881,0.45007369,0.4469739326
10.75682,12.07177,5953.54,0.759696,0.45953877,0.4490143628
7.68347,9.55384,5951.89,0.765664,0.454551771,0.4601415092
8.8906,10.34892,5781.97,0.763582,0.441878772,0.457475347
11.1461,13.74502,6021.2,0.766287,0.45401766,0.4571379959
9.49631,12.30973,4348.6,0.777806,0.55801202,0.3654399911
11.67767,12.81905,2921.03,0.701217,0.59042973,0.3182472127
6.71185,8.49562,4481.43,0.797864,0.574445545,0.3784538216
10.99452,12.03118,2862.07,0.704376,0.575582588,0.3149637754
14.43088,15.58215,2993.87,0.73484,0.503253363,0.3772217367
11.53344,12.68518,2973.08,0.702371,0.58589487,0.3220389779
11.86325,13.15415,2964.72,0.702171,0.588024712,0.321647385
11.78,12.83994,2879.26,0.700911,0.586646288,0.317142475
9.04111,11.31584,3343.41,0.741627,0.562148934,0.3495173366
14.6182,15.72818,2940,0.706953,0.581139925,0.3261491112
9.80516,10.49079,3222.86,0.644039,0.538155279,0.3125371711
12.71724,15.57332,3158.24,0.664105,0.471378244,0.3706453659
9.71222,11.67857,3090.68,0.649683,0.519968295,0.3415952751
8.46404,9.69952,4740.07,0.797637,0.49362279,0.4424794415
10.8571,12.06868,3709,0.774324,0.507533164,0.4276324031
15.41928,16.42274,3346.88,0.749487,0.422125049,0.4875251071
12.05993,12.44845,3740.25,0.772242,0.492426797,0.4248899467
13.11788,15.46735,5091.68,0.788115,0.449721003,0.4596957024
12.23737,15.07328,5555.66,0.785115,0.469872464,0.4492237338
9.14225,12.52497,5441.07,0.792934,0.46662986,0.4553603967
10.46015,11.78106,4548.31,0.779009,0.484776903,0.4448636856
12.5977,14.34139,5619.82,0.79419,0.400409823,0.5113697497
7.01128,9.49092,5879.41,0.796253,0.462088386,0.4677228759
7.37535,9.96111,5897.57,0.793678,0.464392237,0.4622506282
